"Run","Sample","Shannon","Simpson","Observed_ASVs","Total_Reads","GW","Year","Primer"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE096-GW117_20180807_S94",4.80418873763492,0.986706448431836,290,9141,"GW117","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE097-GW142_20180807_S108",4.41023476587489,0.97973607286892,245,4941,"GW142","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE098-GW142_20180807_S86",4.74013578952163,0.982936107133139,613,26224,"GW142","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE099-GW142_20180807_S97",4.64623105965621,0.98196823309628,411,11742,"GW142","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE100-GW147_20180807_S42",5.14617907974874,0.987241368284905,514,9066,"GW147","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE101-GW332_20180807_S131",4.44107515084597,0.972371828632344,352,10193,"GW332","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE102-GW3026_20180807_S48",5.75148168974459,0.994563867835306,589,13318,"GW3026","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE103-GW128_20180807_S120",4.48598659997682,0.981761689331418,345,17300,"GW128","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE104-GW760_20180807_S18",3.67727047183111,0.949667437636513,240,17246,"GW760","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE105-GW373_20180807_S114",5.66840836012567,0.993452911217587,713,19026,"GW373","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE106-GW125_20180807_S113",5.75338077058354,0.994994518663691,674,15366,"GW125","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE107-GW340_20180807_S118",4.59162824801083,0.970481788268072,501,16171,"GW340","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE108-GW379_20180807_S122",6.08915495120192,0.996526568422221,842,13957,"GW379","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE109-GW4016_20180807_S109",5.27152082191738,0.990746523254678,424,7855,"GW4016","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE110-GW223_20180807_S146",4.51245402762777,0.980365036778445,400,20724,"GW223","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE111-GW985_20180807_S62",5.37927317107463,0.991992770367774,481,11538,"GW985","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE112-GW378_20180807_S137",4.11912553881706,0.967691010883454,299,13646,"GW378","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE113-GW212_20180807_S126",4.98692225346152,0.989495480607813,428,12039,"GW212","17GOWN","BACT"
