"","OTUs","Kingdom","Phylum","Class","Order","Family","Genus","Species","C1","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C2","C20","C21","C22","C23","C24","C3","C4","C5","C6","C7","C8","C9","E1","E10","E11","E12","E13","E14","E15","E16","E17","E18","E19","E2","E20","E21","E22","E23","E24","E3","E4","E5","E6","E7","E8","E9"
"6534","aOTU_11608","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6535","aOTU_11609","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6536","aOTU_11610","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6537","aOTU_11611","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__BM511","g__JAAOYB01","s__JAAOYB01 sp018221135",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6538","aOTU_11612","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6539","aOTU_11613","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR15","g__GW2011-AR15","s__GW2011-AR15 sp000830295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6540","aOTU_11614","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6541","aOTU_11615","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR15","g__GW2011-AR15","s__GW2011-AR15 sp000830295",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6542","aOTU_11616","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR15","g__GW2011-AR15","s__GW2011-AR15 sp000830295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"6543","aOTU_11617","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR15","g__GW2011-AR15","s__GW2011-AR15 sp000830295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
"6544","aOTU_11618","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR15","g__GW2011-AR15","s__GW2011-AR15 sp000830295",0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6545","aOTU_11619","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6546","aOTU_11620","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA525","g__UBA525","s__UBA525 sp028818155",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6547","aOTU_11621","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6548","aOTU_11622","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6549","aOTU_11623","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6550","aOTU_11624","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA11576","g__JACQX01","s__JACQX01 sp016208715",0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"6551","aOTU_11625","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA11576","g__JACQX01","s__JACQX01 sp016208715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6552","aOTU_11626","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA11576","g__JACQX01","s__JACQX01 sp016208715",0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6553","aOTU_11627","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6554","aOTU_11628","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6555","aOTU_11629","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"6556","aOTU_11630","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6557","aOTU_11631","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6558","aOTU_11632","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","g__GCA-2688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6559","aOTU_11633","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","g__GCA-2688775",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6560","aOTU_11634","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6561","aOTU_11635","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6562","aOTU_11636","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6563","aOTU_11637","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","f__GW2011-AR4","f__GW2011-AR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6564","aOTU_11638","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6565","aOTU_11639","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"6566","aOTU_11640","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6567","aOTU_11641","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6568","aOTU_11642","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"6569","aOTU_11643","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA11576","g__JACQX01","s__JACQX01 sp016208715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6570","aOTU_11644","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6571","aOTU_11645","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6572","aOTU_11646","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6573","aOTU_11647","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6574","aOTU_11648","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6575","aOTU_11649","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"6576","aOTU_11650","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"6577","aOTU_11651","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6578","aOTU_11652","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6579","aOTU_11653","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","g__GCA-2688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6580","aOTU_11654","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"6581","aOTU_11655","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6582","aOTU_11656","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6583","aOTU_11657","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"6584","aOTU_11658","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
"6585","aOTU_11659","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6586","aOTU_11660","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6587","aOTU_11661","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","g__GCA-2688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"6588","aOTU_11662","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","g__GCA-2688775",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6589","aOTU_11663","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6590","aOTU_11664","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
"6591","aOTU_11665","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6592","aOTU_11666","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6593","aOTU_11667","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6594","aOTU_11668","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6595","aOTU_11669","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6596","aOTU_11670","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
"6597","aOTU_11671","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"6598","aOTU_11672","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6599","aOTU_11673","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp002688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6600","aOTU_11674","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA525","g__UBA525","s__UBA525 sp028818155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"6601","aOTU_11675","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","g__GCA-2688775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6602","aOTU_11676","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales","o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"6603","aOTU_11677","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA11576","g__JACQX01","s__JACQX01 sp016208715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6604","aOTU_11678","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6605","aOTU_11679","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__GW2011-AR4","g__GCA-2688775","s__GCA-2688775 sp016187465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6606","aOTU_11680","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA525","g__UBA525","s__UBA525 sp028818155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6607","aOTU_11681","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__Woesearchaeales","f__UBA525","g__UBA525","s__UBA525 sp028818155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
