"","Kingdom","Phylum","Class","Order","Family","Genus","Species","C1","C10","C12","C13","C15","C17","C18","C19","C20","C21","C3","C4","C5","C8","C9","E1","E10","E2","E6","E9","OTUs"
"77","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Rhodoferax","s__Rhodoferax sp030653815",0,0,1.85282661908322,0,4.09161532304471,7.18473,0.869728059731915,0.0007820335792186,0.0003256731782107,0,7.200504521104,0.000813154706037,0,0,0.357617291732865,0,0.0099300137905653,0.604204121299479,0.0223873559926663,0,"aOTU_77"
"78","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__UBA6213","s__UBA6213 sp030684035",0,0.576976941600552,0.110150292966672,0,1.1682271422972,0.001,0,0,0,0,0.404324529834957,0,0,0,0,0,0,0,0,0,"aOTU_78"
"79","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Methylococcales","f__Methylomonadaceae","g__Methylobacter_A","s__Methylobacter_A sp030684815",0,54.5429814620858,0.0100377003552609,0,0.0008225230946705,13.64836,0.0006727647489946,2.27233874024991,0.0005714642561057,0,0.119580632343163,0.0001150926660852,0,0,0.727918817621114,0.003245986750103,0.0030309148332079,0.24126170522981,0,0,"aOTU_79"
"80","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium","s__Novosphingobium arvoryzae",0,0,0,0.0013293251555799,0,0,0.0001894192011732,0,0,0,0.0847739160610747,0,0,0,0,0,0,0,0,0,"aOTU_80"
"81","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Halomonadaceae","g__Vreelandella","s__Vreelandella sp002966495",0,0,0,0,0,0,0,0,0,0,0.067050147256581,0,0.739257565240837,0.002281162075784,0.0111220051761344,0.0306522984088165,0.0623095806318611,0,0,0,"aOTU_81"
"82","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Polaromonas","s__Polaromonas sp002278925",0,0,0,0.023443805053571,0,0,0.0020117625503918,0,0,0,0.054385494190763,0,0,0,0,0,0.049083516732623,0,0,0,"aOTU_82"
"83","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__PHCI01","s__PHCI01 sp002842205",0,0.539797380687759,0.0014046831251188,0,0.0097154087709418,0.00418,0,0,0,0,0.0113661466928912,0,0,0.0087909857905589,0,0,0,0,0,0,"aOTU_83"
"84","d__Bacteria","p__Desulfobacterota","c__Desulfovibrionia","o__Desulfovibrionales","f__Desulfomicrobiaceae","g__Desulfomicrobium","s__Desulfomicrobium sp018902545",0,0,0,0,0,0.03269,0,0.0255636448301178,0.0198107608783309,0,0.0072345355063061,0,0,0.345143226785646,0,0.0065174322198148,0,0.0465451430181201,0.0573230389111584,0.0026788220359154,"aOTU_84"
"85","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Xanthomonadales","f__Xanthomonadaceae","g__GCA-002840015","s__GCA-002840015 sp030681035",0,0.64284318060294,0.0050833003445476,0,0.620285658958369,0.00124,0,0,0,0,0.0040557244505049,0,0,0.0137142102108332,0,0,0,0,0,0,"aOTU_85"
"86","d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Elusimicrobiales","f__UBA9959","g__UBA9959","s__UBA9959 sp001799715",0,0,0,0,0,0,0,0,0,0,0.0040135651526826,0,0,0,0,0,0,0,0,0,"aOTU_86"
"87","d__Bacteria","p__Chloroflexota","c__Anaerolineae","o__Anaerolineales","f__Anaerolineaceae","g__UBA6107","s__UBA6107 sp009773005",0,0,0.0006907735838819,0,0.0088756780801484,0,0.0060548827409521,0,0.0175587001271187,0.0513914509059083,0.0027150587797559,0,0,0.142112992601832,0,0,0,0,0.0338225248847495,0,"aOTU_87"
"88","d__Bacteria","p__Atribacterota","c__JS1","o__SB-45","f__34-128","g__34-128","s__34-128 sp018819665",0,0,0.0021119823928257,0,0.0128540743037434,0,0,0.0005902140220517,0.141652470579319,0,0.001762258648972,0,0,0,0,0,0,0,0,0.0248717084015955,"aOTU_88"
"89","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__F082","g__UBA6192","s__UBA6192 sp002422725",0,0,0,0,0,0,0,0,0,0,0.001450279845087,0,0,0.584127299059431,0,0,0,0,0.0015593412125567,0,"aOTU_89"
"90","d__Bacteria","p__Chloroflexota","c__Anaerolineae","o__Anaerolineales","f__Anaerolineaceae","g__UBA6107","s__UBA6107 sp927443345",0,0,0,0,0,0,0,0,0.0393803392614775,0.178408930053382,0.0013659612494424,0,0.106483785730566,0.259800527395193,0,0,0.0005079433698378,0.0172262451604532,0.142925811671282,0,"aOTU_90"
"91","d__Archaea","p__Halobacteriota","c__Methanosarcinia","o__Methanosarcinales","f__Methanoperedenaceae","g__Methanoperedens_A","s__Methanoperedens_A sp002839545",0,0,0,0,0,0,0,0,0,0,0.0008684815351393,0,0,0,0,0,0,0,0,0,"aOTU_91"
"92","d__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Actinomycetales","f__Demequinaceae","g__Demequina","s__",0,0,0,0,0,0,0,0,0,0,0.0006239576077699,0,0,0,0,0,0,0,0,0,"aOTU_92"
"93","d__Bacteria","p__Desulfobacterota","c__QYQD01","o__QYQD01","f__QYQD01","g__QYQD01","s__QYQD01 sp007280345",0,0.0036587445252903,0,0.0020553967758831,0.0085934735037342,0,0.0001698241113967,0.930612581594872,0.160354099218649,0.25926721990573,0.0005986620290766,0,0,0,0.0147790411957412,0,0,0.0033424057774013,0,0,"aOTU_93"
"94","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Phenylobacterium","s__Phenylobacterium sp024298925",0,0,0.0013055290221692,0,0,0,0.0034487358006717,0,0,0,0,1.96311809131473,0,0,0,0,0.019435811140387,0,0,0,"aOTU_94"
"95","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium sp002754315",0,0,0.0396285898121761,0,0.0014626456704393,0,0,0,0,0,0,1.85600184739208,0,0,0,0,0,0,0,0,"aOTU_95"
"96","d__Bacteria","p__Patescibacteria","c__Paceibacteria","o__Sungbacterales","f__HO2-52-23","g__JAUYPE01","s__JAUYPE01 sp030697705",0,0,0,0,0,0,0,0,0,0,0,1.53841364338776,0,0,0,0,0,0,0,0,"aOTU_96"
"97","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Polaromonas","s__Polaromonas sp030680935",0,0,0.606036487501271,0,0.746279677769627,0,0.262234554782899,0,0,0,0,0.840957090940111,0,0,0,0,0,0,0,0,"aOTU_97"
"98","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Phenylobacterium","s__Phenylobacterium sp030693625",0,0,0.90955380690342,0.0143841651345639,0.0217951412491586,0,0.712359893736488,0,0,0,0,0.789883469357542,0.363560902270933,0,0,0,0.455708929673601,0,2.04117304741025,0,"aOTU_98"
"99","d__Archaea","p__Thermoproteota","c__Nitrososphaeria","o__Nitrososphaerales","f__Nitrosopumilaceae","g__VHBM01","s__VHBM01 sp016176745",0,0,0,0,0,0,0,0,0,0,0,0.665198079755535,0,0,0,0,0,0,0,0,"aOTU_99"
"100","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingopyxis","s__Sphingopyxis bauzanensis",0,0,0.0077703765344809,0,0,0,0.0086479662880481,0,0.001626829696817,0,0,0.264850742792478,0.0129482555135699,0.0121957053066545,0,0,0.0006251610705696,0.0063762817907349,0.0055611903421273,0,"aOTU_100"
"101","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Polaromonas","s__Polaromonas sp000013865",0,0,0,0,0,0,0,0,0,0,0,0.22717040472196,0,0,0,0,0,0,0,0,"aOTU_101"
"102","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Brevundimonas","s__Brevundimonas mediterranea_A",0,0,0,0,0,0,0,0,0,0,0,0.167785091036452,0,0,0.0103852721916019,0,0,0,0,0,"aOTU_102"
"103","d__Bacteria","p__Desulfobacterota_B","c__Binatia","o__UBA9968","f__UBA9968","g__UBA9968","s__UBA9968 sp001799045",0,0,0.0018277406310369,0,0,0,0,0,0.003322788134292,0,0,0.128203221961046,0,0,0,0,0,0,0,0,"aOTU_103"
"104","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Variovorax","s__Variovorax boronicumulans",0,0,0,0,0,0,0,0,0,0,0,0.0668763450389698,0,0,0,0,0,0,0,0,"aOTU_104"
"105","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Methylophilaceae","g__Methylotenera","s__Methylotenera sp013141495",0,0,0,0.0081782395441116,0,0,0,0.0001180428044103,0,0,0,0.0667112120832822,0,0,0.0004171861478677,0,10.1035406420106,0,0,0,"aOTU_105"
"106","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Pseudomonas_E","s__Pseudomonas_E mandelii",0,0,0.0141360699438429,0,0,0,0,0,0,0,0,0.0577464942010334,0,0,0,0,1.76639818668968,0,0,0,"aOTU_106"
"107","d__Bacteria","p__Patescibacteria","c__Paceibacteria","o__UBA11713","f__2-01-FULL-45-33","g__GWA1-44-29","s__GWA1-44-29 sp001778695",0,0,0,0,0,0,0,0,0,0,0,0.0555121952702915,0,0,0,0,0,0,0,0,"aOTU_107"
"108","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Methylomirabilales","f__Methylomirabilaceae","g__Methylomirabilis","s__",0,0,0,0,0,0,0,0,0,0,0,0.0542311638564731,0,0,0,0,0,0,0,0,"aOTU_108"
"109","d__Bacteria","p__CSP1-3","c__CSP1-3","o__CSP1-3","f__13-1-40CM-64-14","g__JACPRY01","s__JACPRY01 sp020028455",0,0,0,0,0,0,0,0,0,0,0,0.042892034232596,0,0,0,0,0,0,0,0,"aOTU_109"
"110","d__Bacteria","p__Acidobacteriota","c__Vicinamibacteria","o__Vicinamibacterales","f__UBA2999","g__12-FULL-67-14b","s__12-FULL-67-14b sp030697165",0,0,0.276494521211627,0.0148718251780511,0.448777548402263,0,0.105166846830713,0,0,0,0,0.0416785572097406,0.95691224551682,0,0.0067016072689397,0,0,0,0.0548667315143876,0,"aOTU_110"
"111","d__Bacteria","p__Nitrospirota","c__Thermodesulfovibrionia","o__UBA6902","f__BMS3Bbin08","g__JAUXYI01","s__JAUXYI01 sp030694425",0,0,0.0007568763191816,0,0,0,0.262959573104631,0,0.008312347015559,0,0,0.0396369133939675,0,0,0,0,0,0,0,0,"aOTU_111"
"112","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Cypionkella","s__",0,0,0.0765040006991193,0.0009825446802112,0.0033485982054999,0,0.0089549560278807,0,0,0,0,0.038440950472473,0.0596643591020646,0,0,0,0,0,0.0022401155472423,0,"aOTU_112"
"113","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Brevundimonas","s__Brevundimonas sp004296955",0,0,0,0,0,0,0,0,0,0,0,0.0338747740462648,0,0,0,0,0.0278308312308931,0,0,0,"aOTU_113"
"114","d__Bacteria","p__Patescibacteria","c__Microgenomatia","o__Daviesbacterales","f__UBA10151","g__UBA9644","s__UBA9644 sp003519445",0,0,0,0,0,0,0,0,0,0,0,0.0307472559461221,0,0,0,0,0,0,0,0,"aOTU_114"
"115","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__AVCC01","s__AVCC01 sp000622895",0,0,0,0,0,0,0,0,0,0,0,0.0183622842695573,0,0,0,0,0,0,0,0,"aOTU_115"
"116","d__Bacteria","p__Patescibacteria","c__Microgenomatia","o__Levybacterales","f__UBA12049","g__2-01-FULL-42-15","s__2-01-FULL-42-15 sp001784055",0,0,0,0,0,0,0,0,0,0,0,0.017301430129989,0,0,0,0,0,0,0,0,"aOTU_116"
"117","d__Bacteria","p__Omnitrophota","c__Koll11","o__Gygaellales","f__UBA12090","g__UBA12090","s__UBA12090 sp003510525",0,0,0,0,0,0,0,0,0,0.0017958186037008,0,0.0168936017697304,0,0,0,0,0,0,0,0,"aOTU_117"
"118","d__Bacteria","p__Nitrospirota","c__Nitrospiria","o__","f__","g__","s__",0,0,0,0,0,0,0,0,0,0,0,0.0148119257222754,0,0,0,0,0,0,0,0,"aOTU_118"
"119","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","s__Reyranella massiliensis_B",0,0,0.195812827641566,0,0.0521665484059286,0,0.103305313301941,0,0,0,0,0.0140963495809628,0.0252483937761885,0,0.0044026453051577,0,0,0,0.0146044494096395,0,"aOTU_119"
"120","d__Bacteria","p__Nitrospirota","c__9FT-COMBO-42-15","o__HDB-SIOI813","f__HDB-SIOI813","g__RBG-16-43-11","s__RBG-16-43-11 sp001805165",0,0,0,0,0,0,0,0,0,0.0100485605349939,0,0.0116568854628515,0.0015357560946453,0,0,0,0,0,0,0,"aOTU_120"
"121","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Xanthomonadales","f__Xanthomonadaceae","g__Arenimonas","s__Arenimonas sp001801685",0,0,0,0,0,0,0,0,0,0,0,0.0098704471240501,0,0,0,0,0,0,0,0,"aOTU_121"
"122","d__Bacteria","p__Patescibacteria","c__Paceibacteria","o__UBA9973","f__UBA9973","g__UBA9973","s__UBA9973 sp943359365",0,0,0,0,0,0,0,0,0,0,0,0.0090122561573709,0,0,0,0,0,0,0,0,"aOTU_122"
"123","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Afipia","s__Afipia massiliensis",0,0,0,0,0,0,1.95950897765442e-05,0,0,0,0,0.0087270265066379,0.0043959257021042,0,0,0,0,0,0,0,"aOTU_123"
"124","d__Bacteria","p__Omnitrophota","c__Koll11","o__Pluralincolimonadales","f__Pluralincolimonadaceae","g__Pluralincolimonas","s__Pluralincolimonas sp001805885",0,0,0,0,0,0,0,0,0.0297330394541017,0.103417403270267,0,0.0077837670476349,0,0,0,0,0,0,0,0,"aOTU_124"
"125","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Methylomirabilales","f__CSP1-5","g__CSP1-5","s__",0,0,0,0,0,0,0,0,0,0,0,0.0075060434403423,0,0,0,0,0,0,0,0,"aOTU_125"
"126","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Pseudomonas_E","s__Pseudomonas_E proteolytica",0,0,0,0,0,0,0,0,0,0,0,0.0071907896158479,0,0,0,0,0,0,0,0,"aOTU_126"
"127","d__Bacteria","p__Planctomycetota","c__Brocadiia","o__Brocadiales","f__Brocadiaceae","g__XYD2-FULL-41-16","s__XYD2-FULL-41-16 sp001828645",0,0,0,0,0,0,0,0,0,0.0080088653307905,0,0.006295068431967,0,0,0,0,0,0,0,0,"aOTU_127"
"128","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Rokubacteriales","f__CSP1-6","g__CSP1-6","s__CSP1-6 sp001443385",0,0,0,0,0,0,0,0,0,0,0,0.0054218653784072,0,0,0,0,0,0,0,0,"aOTU_128"
"129","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Rhodocyclaceae","g__Methyloversatilis","s__Methyloversatilis sp024580155",0,0,0,0,0,0,0,0,0,0,0,0.0054118573204868,0,0,0,0,0,0,0,0,"aOTU_129"
"130","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Rokubacteriales","f__CSP1-6","g__CAMLFJ01","s__",0,0,0,0,0,0,0,0,0,0,0,0.0048088718307793,0,0,0,0,0,0,0,0,"aOTU_130"
"131","d__Archaea","p__Thermoproteota","c__Nitrososphaeria","o__Nitrososphaerales","f__Nitrosopumilaceae","g__CSP1-1","s__CSP1-1 sp001443365",0,0,0,0,0,0,0,0,0,0,0,0.0042834487899553,0,0,0,0,0,0,0,0,"aOTU_131"
"132","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium gawalongense",0,0,0,0,0,0,0,0,0,0,0,0.0040382513709041,0,0,0,0,0,0,0,0,"aOTU_132"
"133","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__SCGC-AAA011-G17","f__GW2011-AR18","g__GW2011-AR18","s__GW2011-AR18 sp000806155",0,0,0,0,0,0,0,0,0,0,0,0.0038130700676938,0,0,0,0,0,0,0,0,"aOTU_133"
"134","d__Archaea","p__Thermoproteota","c__Nitrososphaeria","o__Nitrososphaerales","f__Nitrosopumilaceae","g__Nitrosarchaeum","s__Nitrosarchaeum sp938049695",0,0,0,0,0,0,0,0,0,0.0344805617853438,0,0.0033401893309523,0,0,0,0,0,0,0,0,"aOTU_134"
"135","d__Bacteria","p__Omnitrophota","c__Koll11","o__Gygaellales","f__UBA12090","g__GWF2-43-52","s__GWF2-43-52 sp001805445",0,0,0,0,0,0,0,0,0,0,0,0.0029673891734153,0,0,0,0,0,0,0,0,"aOTU_135"
"136","d__Bacteria","p__Patescibacteria","c__Paceibacteria","o__UBA6257","f__JACOXY01","g__","s__",0,0,0,0,0,0,0,0,0,0,0,0.00219426669906,0,0,0,0,0,0,0,0,"aOTU_136"
"137","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Hydrogenophaga","s__Hydrogenophaga sp001428625",0,0,0.0020194385634061,0,0,0,0.0059569072920694,0,0,0,0,0.0018389806428838,0.0002630041018352,0,0,0,0,0,0.0001471944507428,0,"aOTU_137"
"138","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Aestuariivirgaceae","g__Aestuariivirga","s__Aestuariivirga sp016792825",0,0,0.245531999997243,0.0018531081652514,0.0187769288892166,0,0.0353168834739248,0,0,0.0017704807750772,0,0.0012885374572587,0,0,0,0,0.0032569775417621,0,0,0,"aOTU_138"
"139","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Variovorax","s__Variovorax sp001426505",0,0,0,0,0,0,0,0,0,0,0,0.000988295719645,0,0,0,0,0,0,0,0,"aOTU_139"
"140","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__SG8-39","g__2-12-FULL-64-23","s__",0,0,0.000221444163254,0.0005418444927635,0,0,0,0,0,0.0003304475149667,0,0.0009507655024433,0,0,0,0,0,0,0,0,"aOTU_140"
"141","d__Archaea","p__Thermoproteota","c__Nitrososphaeria","o__Nitrososphaerales","f__Nitrosopumilaceae","g__Nitrosarchaeum","s__Nitrosarchaeum sp025930495",0,0,0,0,0,0,0,0,0,0.0029370766346242,0,0.0009207413286819,0,0,0,0,0,0,0,0,"aOTU_141"
"142","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Acidiferrobacterales","f__UBA6901","g__","s__",0,0,0,0,0,0,0,0,0,0,0,0.0008181587349973,0,0,0,0,0,0,0,0,"aOTU_142"
"143","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Pseudomonas_E","s__Pseudomonas_E rhizosphaerae",0,0,0,0,0,0,0,0,0,0,0,0.000813154706037,0,0,0,0,0,0,0,0,"aOTU_143"
"144","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Rokubacteriales","f__CSP1-6","g__UBA12499","s__UBA12499 sp001788395",0,0,0.0068383279667549,0,0,0,0,0,0,0,0,0.0007856325467558,0,0,0,0,0,0,0,0,"aOTU_144"
"145","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Methylibium","s__Methylibium sp013817365",0,0,0,0,0,0,0,0,0,0,0,0.0007481023295541,0,0,0,0,0,0,0,0,"aOTU_145"
"146","d__Bacteria","p__Acidobacteriota","c__Terriglobia","o__Acidoferrales","f__2-02-FULL-67-57","g__2-02-FULL-67-57","s__2-02-FULL-67-57 sp001766965",0,0,0,0,0,0,0,0,0,0,0,0.000745600315074,0,0,0,0,0,0,0,0,"aOTU_146"
"147","d__Bacteria","p__Cyanobacteriota","c__Vampirovibrionia","o__2-02-FULL-35-15","f__2-02-FULL-35-15","g__SSGW-16","s__SSGW-16 sp004769085",0,0,0,0,0,0,0,0,0,0,0,0.0007230821847529,0,0,0,0,0,0,0,0,"aOTU_147"
"148","d__Bacteria","p__Desulfobacterota_B","c__Binatia","o__UBA9968","f__UBA9968","g__JACPFE01","s__JACPFE01 sp016183145",0,0,0,0,0,0,0,0,0,0,0,0.000615495562108,0,0,0,0,0,0,0,0,"aOTU_148"
"149","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__SCGC-AAA011-G17","f__GW2011-AR17","g__GW2011-AR17","s__GW2011-AR17 sp10136u",0,0,0,0,0,0,0,0,0,0,0,0.0005229210263438,0,0,0,0,0,0,0,0,"aOTU_149"
"150","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Methylomirabilales","f__2-02-FULL-66-22","g__2-02-FULL-66-22","s__2-02-FULL-66-22 sp001771285",0,0,0,0,0,0,0,0,0.0003732951995529,0,0,0.0005179169973836,0,0,0,0,0,0,0,0,"aOTU_150"
"151","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Methylomirabilales","f__CSP1-5","g__CSP1-5","s__CSP1-5 sp023249165",0,0,0,0,0,0,0,0,0,0,0,0.0005079089394631,0,0,0,0,0,0,0,0,"aOTU_151"
"152","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Steroidobacterales","f__Steroidobacteraceae","g__SCUD01","s__",0,0,0,0,0,0,0,0,0,0,0,0.0004078283602585,0,0,0,0,0,0,0,0,"aOTU_152"
"153","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Aquabacterium_A","s__Aquabacterium_A sp001770815",0,0,0,0,0,0,0,0,0,0,0,0.0003427759837756,0,0,0,0,0.0598312635306745,0,0,0,"aOTU_153"
"154","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Hydrogenophaga","s__Hydrogenophaga sp010104355",0,0,0.0004065318220932,0,0,0,0.0023840692561462,0,0,0,0,0.0002977397231335,0,0,0,0,0,0,0.0002253915026999,0,"aOTU_154"
"155","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Bradyrhizobium","s__Bradyrhizobium sp001464035",0,0,0,0.0001517164579738,0.0018756279773869,0,0,0,0,0,0,0.0002552054769716,0,0,0,0,0,0,0.0001425946241571,0,"aOTU_155"
"156","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingopyxis","s__Sphingopyxis sp002454115",0,0,0.0347997849985323,0,0.0610766416783227,0,0.0085173323562045,0.0012246940957574,0,0.0184955591524016,0,0.0002476994335312,0,0,0,0,0,0,0,0,"aOTU_156"
"157","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Pseudomonas_E","s__Pseudomonas_E sp002840155",0,0.0230483229998964,0,0,0,0.03685,0.0004572187614526,0,0,0,0,0.0001926551149687,0,0,0,0,0,0.002913892216196,0,0,"aOTU_157"
"158","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Rhizobium_E","s__Rhizobium_E sp024707525",0,0,0,0,0,0,0,0,0,0,0,0.0001476188543267,0,0,0,0,0,0,0,0,"aOTU_158"
"159","d__Bacteria","p__Patescibacteria","c__Gracilibacteria","o__UBA1369","f__2-02-FULL-48-14","g__CALRGE01","s__CALRGE01 sp943357175",0,0,0,0,0,0,0,0,0,0,0,0.0001251007240057,0,0,0,0,0,0,0,0,"aOTU_159"
"160","d__Bacteria","p__Acidobacteriota","c__Polarisedimenticolia","o__Gp22-AA2","f__Gp22-AA2","g__Gp22-AA3","s__",0,0,0,0,0,0,0,0,0,0,0,0.0001200966950454,0,0,0,0,0,0,0,0,"aOTU_160"
"161","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","s__Sphingomonas alpina_A",0,0,0,0,0,0,0,0,0,0,0,0.0001050846081647,0,0,0,0,0,0,0,0,"aOTU_161"
"162","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Bradyrhizobium","s__Bradyrhizobium sp018736105",0,0,0,0,0,0,0,0,0,0,0,0.0001000805792045,0,0,0,0,0,0,0,0,"aOTU_162"
"163","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium","s__Novosphingobium sp009707465",0,0,0,0,0,0,0,0,0,0,0,5.0040289602282e-05,0,0,0,0,0,0,0,0,"aOTU_163"
"164","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Caulobacter","s__Caulobacter sp903858185",0,0,0,0.0085575306890461,0,0,0,0,0,0,0,3.50282027215974e-05,0,0,0,0,0.0313361986623012,0,0,0,"aOTU_164"
"165","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Rhodoferax_C","s__Rhodoferax_C sp017798165",0,0,0,0,0,0,0,0,0,0,0,3.00241737613692e-05,0,0,0,0,0,0,0,0,"aOTU_165"
"166","d__Bacteria","p__Nitrospirota","c__Nitrospiria","o__Nitrospirales","f__Nitrospiraceae","g__VGXG01","s__VGXG01 sp016873395",0,0,0,0,0,0,0,0,0,0,0,2.25181303210269e-05,0,0,0,0,0,0,0,0,"aOTU_166"
"167","d__Bacteria","p__Chloroflexota","c__Dehalococcoidia","o__UBA3495","f__UBA3495","g__SHYG01","s__SHYG01 sp009692925",0,0,0,0,0,0,0,0,0,0,0,2.00161158409128e-05,0,0,0,0,0,0,0,0,"aOTU_167"
"168","d__Bacteria","p__Desulfobacterota_B","c__Binatia","o__UBA9968","f__UBA9968","g__","s__",0,0,0,0,0,0,0,0,0,0,0,1.50120868806846e-05,0,0,0,0,0,0,0,0,"aOTU_168"
"169","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Methylophilaceae","g__Methylophilus","s__Methylophilus sp030696695",0,0,0,0.0217207395665828,0,0,0.0058458684500023,0,0,0,0,0,7.45512836012881,0,0,0,0,0,0.504996561539115,0,"aOTU_169"
"170","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Gallionellaceae","g__Nitrotoga","s__Nitrotoga sp003402375",0,0,2.44156071561979,0.049495688265644,4.73605356392107,0,10.5534450714921,0,0,0,0,0,5.37712355852448,0,0,0,0.025930229940456,0,9.42888092949893,0,"aOTU_170"
