"","Kingdom","Phylum","Class","Order","Family","Genus","Species","C1","C10","C12","C13","C15","C17","C18","C19","C20","C21","C3","C4","C5","C8","C9","E1","E10","E2","E6","E9","OTUs"
"436","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Aquabacterium|s__Aquabacterium_SGB108163|t__SGB108163",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,7710,0,0,0,0,0,26252,0,0,0,23852,0,473703,0,"bOTU_436"
"437","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB32732|s__GGB32732_SGB167305|t__SGB167305",NA,NA,NA,NA,NA,NA,0,0,27748,10623,9639,0,30147,9162,81530,0,0,0,11708,0,0,0,90077,0,39035,7409,"bOTU_437"
"438","k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurimonadaceae|g__GGB12419|s__GGB12419_SGB19266|t__SGB19266",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,8123,0,0,0,200361,0,4912,0,"bOTU_438"
"439","k__Bacteria|p__Firmicutes|c__CFGB89099|o__OFGB89099|f__FGB89099|g__GGB47356|s__GGB47356_SGB65313|t__SGB65313",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2833,0,0,42688,0,0,5017,19978,0,0,0,0,5987,0,"bOTU_439"
"440","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__GGB32628|s__GGB32628_SGB56951|t__SGB56951",NA,NA,NA,NA,NA,NA,0,0,26532,0,0,0,14668,0,0,0,0,0,9688,0,0,0,6805,0,0,0,"bOTU_440"
"441","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB10823|o__OFGB10823|f__FGB10823|g__GGB75498|s__GGB75498_SGB103275|t__SGB103275",NA,NA,NA,NA,NA,NA,0,0,8948,0,0,0,0,0,0,12377,0,0,13482,0,0,0,463078,0,290628,0,"bOTU_441"
"442","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_sp_2FB|t__SGB57066",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,42039,0,0,0,0,0,75649,0,0,0,0,0,0,0,"bOTU_442"
"443","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Holosporales|f__Candidatus_Paracaedibacteraceae|g__Candidatus_Bodocaedibacter|s__Candidatus_Bodocaedibacter_vickermanii|t__SGB85882",NA,NA,NA,NA,NA,NA,0,2548,0,0,1855,0,0,0,0,0,0,0,5621,0,0,5293,0,5818,0,0,"bOTU_443"
"444","k__Bacteria|p__Firmicutes|c__CFGB8920|o__OFGB8920|f__FGB8920|g__GGB117422|s__GGB117422_SGB200081|t__SGB200081",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,147066,0,0,4861,359418,0,0,0,0,7264,0,"bOTU_444"
"445","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_sp_Root608|t__SGB11747",NA,NA,NA,NA,NA,NA,0,0,23014,0,6472,0,9195,0,0,0,0,0,8120,0,0,0,0,0,42129,0,"bOTU_445"
"446","k__Bacteria|p__Candidatus_Cryosericota|c__Candidatus_Cryosericia|o__Candidatus_Cryosericales|f__Candidatus_Cryosericaceae|g__Candidatus_Cryosericum|s__Candidatus_Cryosericum_SGB76976|t__SGB76976",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,8075,0,0,0,5476,0,0,0,"bOTU_446"
"447","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Acetobacterium|s__Acetobacterium_dehalogenans|t__SGB28976",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,10082,0,0,0,0,0,14871,0,"bOTU_447"
"448","k__Bacteria|p__Mycoplasmatota|c__CFGB32834|o__OFGB32834|f__FGB32834|g__GGB32834|s__GGB32834_SGB171976|t__SGB171976",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,19546,0,2585,0,0,0,6559,0,0,0,2975,0,0,0,"bOTU_448"
"449","k__Bacteria|p__Chloroflexota|c__Chloroflexota_unclassified|o__Chloroflexota_unclassified|f__Chloroflexota_unclassified|g__GGB61175|s__GGB61175_SGB125194|t__SGB125194",NA,NA,NA,NA,NA,NA,0,0,21280,124953,82291,0,0,0,9695,0,0,0,11878,0,0,0,0,0,0,0,"bOTU_449"
"450","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_alkalicola|t__SGB22938",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,20598,0,0,0,0,0,0,0,"bOTU_450"
"451","k__Bacteria|p__Actinomycetota|c__CFGB32794|o__OFGB32794|f__FGB32794|g__GGB44149|s__GGB44149_SGB86674|t__SGB86674",NA,NA,NA,NA,NA,NA,0,0,18231,0,0,0,0,0,0,0,0,0,21600,0,0,0,0,0,0,0,"bOTU_451"
"452","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingosinicellaceae|g__Sphingosinicella|s__Sphingosinicella_SGB138184|t__SGB138184",NA,NA,NA,NA,NA,NA,0,0,13828,0,9818,0,0,0,0,0,0,0,13355,0,0,0,0,0,0,0,"bOTU_452"
"453","k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB35087|s__GGB35087_SGB39426|t__SGB39426",NA,NA,NA,NA,NA,NA,0,0,0,0,0,22961,0,67140,0,11705,0,0,60735,137612,0,0,20419,56662,264927,6398989,"aOTU_453"
"454","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Tabrizicola|s__Tabrizicola_SGB90473|t__SGB90473",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,186530,0,0,0,0,0,15104,0,0,0,0,0,6316,0,"bOTU_454"
"455","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__GGB99432|s__GGB99432_SGB133726|t__SGB133726",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18017,0,0,0,0,0,0,0,"bOTU_455"
"456","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB25829|o__OFGB25829|f__FGB25829|g__GGB40222|s__GGB40222_SGB167326|t__SGB167326",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7851,0,0,0,5002,0,0,0,"bOTU_456"
"457","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB6301|s__GGB6301_SGB51884|t__SGB51884",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,12975,0,0,0,17430,0,18206,0,"bOTU_457"
"458","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobaccia|o__Desulfobaccales|f__Desulfobaccaceae|g__GGB35296|s__GGB35296_SGB168016|t__SGB168016",NA,NA,NA,NA,NA,NA,0,0,79286,115997,13733,0,79650,47210,39796,0,0,0,16776,11474,0,0,25732,0,140484,0,"bOTU_458"
"459","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB8790|o__OFGB8790|f__FGB8790|g__GGB139140|s__GGB139140_SGB167591|t__SGB167591",NA,NA,NA,NA,NA,NA,0,0,19628,0,0,0,0,0,0,0,0,0,23591,30135,0,0,29059,0,303810,0,"bOTU_459"
"460","k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurimonadaceae|g__GGB55906|s__GGB55906_SGB204206|t__SGB204206",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,28993,0,0,0,95810,0,0,0,"bOTU_460"
"461","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Reyranellaceae|g__Reyranella|s__Reyranella_SGB24351|t__SGB24351",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,28941,0,0,0,19441,0,0,0,"bOTU_461"
"462","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB138967|s__GGB138967_SGB60981|t__SGB60981",NA,NA,NA,NA,NA,NA,0,0,37094,0,8860,0,24410,0,22124,23779,0,0,20737,0,0,0,25247,0,24367,0,"bOTU_462"
"463","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Sulfuricellaceae|g__Sulfuricella|s__Sulfuricella_sp_T08|t__SGB13181",NA,NA,NA,NA,NA,NA,0,0,20066,0,0,0,0,0,0,555835,0,0,26033,48280,0,0,0,0,45035,0,"bOTU_463"
"464","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Desulfitobacteriaceae|g__Desulfosporosinus|s__Desulfosporosinus_fructosivorans|t__SGB28991",NA,NA,NA,NA,NA,NA,0,0,38321,0,7798,0,0,0,0,0,0,0,15651,0,0,0,0,0,0,0,"bOTU_464"
"465","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter|s__Curvibacter_SGB108224|t__SGB108224",NA,NA,NA,NA,NA,NA,0,0,40721,0,0,0,59858,0,0,0,0,0,1064502,0,0,0,0,0,61332,0,"bOTU_465"
"466","k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__GGB2275|s__GGB2275_SGB3126|t__SGB3126",NA,NA,NA,NA,NA,NA,0,0,38875,0,0,0,857331,0,0,0,0,0,40773,0,0,0,0,0,66553,0,"bOTU_466"
"467","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Pseudolysinimonas|s__Pseudolysinimonas_yzui|t__SGB87805",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,15842,0,0,0,0,0,0,0,"bOTU_467"
"468","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Reyranellaceae|g__Reyranella|s__Reyranella_SGB89885|t__SGB89885",NA,NA,NA,NA,NA,NA,0,0,0,22523,45974,0,85061,0,0,0,0,0,44943,0,63665,0,0,0,244607,0,"bOTU_468"
"469","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Alkalicoccus|s__Alkalicoccus_saliphilus|t__SGB24973",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4242,0,0,0,3311,0,0,0,"bOTU_469"
"470","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_marmoriginsengisoli|t__SGB34141",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,14453,0,0,0,0,0,0,0,"bOTU_470"
"471","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Acetobacterium|s__Acetobacterium_bakii|t__SGB4075",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5360,0,0,0,0,0,0,0,"bOTU_471"
"472","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylocystaceae|g__Methylocystis|s__Methylocystis_hirsuta|t__SGB32267_group",NA,NA,NA,NA,NA,NA,0,0,14277,0,47969,0,0,0,0,0,0,0,108471,0,0,0,0,0,0,0,"bOTU_472"
"473","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_brenneri|t__SGB12164",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,19059,0,0,0,0,0,0,0,"bOTU_473"
"474","k__Bacteria|p__Pseudomonadota|c__CFGB33292|o__OFGB33292|f__FGB33292|g__GGB44396|s__GGB44396_SGB179327|t__SGB179327",NA,NA,NA,NA,NA,NA,0,0,75479,0,12078,0,60654,0,0,0,0,0,6795,0,0,0,0,0,0,0,"bOTU_474"
"475","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB14692|o__OFGB14692|f__FGB14692|g__GGB62993|s__GGB62993_SGB85228|t__SGB85228",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,15456,0,0,0,13029,0,0,0,"bOTU_475"
"476","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herminiimonas|s__Herminiimonas_arsenitoxidans|t__SGB30637",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,51299,0,0,0,0,0,4009,12314,0,0,0,0,0,0,"bOTU_476"
"477","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae|g__Sulfuritalea|s__Sulfuritalea_SGB88234|t__SGB88234",NA,NA,NA,NA,NA,NA,0,0,16718,12307,36548,0,0,0,0,0,0,0,11998,0,0,0,0,0,0,0,"bOTU_477"
"478","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Caenimonas|s__Caenimonas_sp_SL110|t__SGB32653",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,19216,0,0,0,5022,0,0,0,"bOTU_478"
"479","k__Bacteria|p__Planctomycetota|c__CFGB34599|o__OFGB34599|f__FGB34599|g__GGB36411|s__GGB36411_SGB53290|t__SGB53290",NA,NA,NA,NA,NA,NA,0,0,4341,0,0,0,0,0,0,0,0,0,3336,0,0,0,0,0,0,0,"bOTU_479"
"480","k__Bacteria|p__Thermomicrobiota|c__CFGB2607|o__OFGB2607|f__FGB2607|g__GGB78405|s__GGB78405_SGB174169|t__SGB174169",NA,NA,NA,NA,NA,NA,0,0,119297,13071,115235,0,10547,9253,11820,12337,0,0,8178,0,8901,0,9940,0,20734,0,"bOTU_480"
"481","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Phenylobacterium|s__Phenylobacterium_sp_Root700|t__SGB11788",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,103911,0,0,0,46549,0,0,0,"bOTU_481"
"482","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB138967|s__GGB138967_SGB167310|t__SGB167310",NA,NA,NA,NA,NA,NA,0,0,27369,22780,13100,0,383993,0,43928,80521,0,0,10633,0,0,0,560758,0,18795,0,"bOTU_482"
"483","k__Archaea|p__Methanobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__GGB103011|s__GGB103011_SGB147861|t__SGB147861",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6395,0,0,298275,0,0,9215,52822,0,0,10240,0,26025,657235,"aOTU_483"
"484","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sphaerotilaceae|g__Methylibium|s__Methylibium_petroleiphilum|t__SGB12814",NA,NA,NA,NA,NA,NA,0,0,30703,0,0,0,0,0,0,0,0,0,19686,0,0,0,0,0,0,0,"bOTU_484"
"485","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB8790|o__OFGB8790|f__FGB8790|g__GGB139140|s__GGB139140_SGB167592|t__SGB167592",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,34001,0,0,0,28781,0,214648,0,"bOTU_485"
"486","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__GGB7913|s__GGB7913_SGB11785|t__SGB11785",NA,NA,NA,NA,NA,NA,0,0,0,0,57105,0,0,49443,0,0,0,0,46889,0,49668,0,0,0,0,0,"bOTU_486"
"487","k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB14257|s__GGB14257_SGB21740|t__SGB21740",NA,NA,NA,NA,NA,NA,0,0,0,7410,0,0,0,0,0,0,0,0,4350,28622,0,0,249815,0,20583,0,"bOTU_487"
"488","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Afipia|s__Afipia_massiliensis|t__SGB184420",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,34724,0,0,0,0,0,0,0,"bOTU_488"
"489","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae|g__Bosea|s__Bosea_sp_Leaf344|t__SGB11426",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6411,0,0,0,0,0,0,0,"bOTU_489"
"490","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_denitrificans|t__SGB185045",NA,NA,NA,NA,NA,NA,0,0,94653,0,0,0,0,0,0,0,0,0,22547,0,0,0,13792,0,0,0,"bOTU_490"
"491","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Alkalicoccus|s__Alkalicoccus_luteus|t__SGB82734",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3289,0,0,0,0,0,0,0,"bOTU_491"
"492","k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae|g__GGB137822|s__GGB137822_SGB173765",NA,NA,NA,NA,NA,NA,0,7366,398439,33147,8856,0,1164379,0,0,0,0,0,0,1383133,0,0,0,0,228274,0,"bOTU_492"
"493","k__Bacteria|p__Firmicutes|c__CFGB40289|o__OFGB40289|f__FGB40289|g__GGB16280|s__GGB16280_SGB24664",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,71153,0,0,0,0,0,0,"bOTU_493"
"494","k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB14257|s__GGB14257_SGB195932",NA,NA,NA,NA,NA,NA,0,30358,0,0,14348,69182,0,37230,0,0,0,0,0,149596,12933,69289,43360,138100,67349,14314,"bOTU_494"
"495","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__GGB43283|s__GGB43283_SGB60582",NA,NA,NA,NA,NA,NA,0,0,8872,0,0,0,14889,0,0,0,0,0,0,15721,0,0,15675,0,6039,0,"bOTU_495"
"496","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Frigidibacter|s__Frigidibacter_albus",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,185450,0,0,0,0,0,0,"bOTU_496"
"497","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__GGB59257|s__GGB59257_SGB81034",NA,NA,NA,NA,NA,NA,0,0,13005,0,80874,0,313214,0,0,0,0,0,0,16149,0,0,0,0,0,0,"bOTU_497"
"498","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__GGB16226|s__GGB16226_SGB24598",NA,NA,NA,NA,NA,NA,0,619308,12142,0,32040,0,0,9069,0,7925,0,0,0,10739,0,0,0,0,0,0,"bOTU_498"
"499","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB65310|s__GGB65310_SGB179015",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,18582,0,0,92161,0,0,0,"bOTU_499"
"500","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Alkalisalibacterium|s__Alkalisalibacterium_limincola",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7940,0,0,0,0,0,2832,"bOTU_500"
"501","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__GGB65667|s__GGB65667_SGB88837",NA,NA,NA,NA,NA,NA,0,4047,4549,0,3918,0,0,0,0,5278,0,0,0,8155,0,0,0,0,0,0,"bOTU_501"
"502","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_SGB138296",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,42610,0,0,0,0,0,0,"bOTU_502"
"503","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Frigidibacter|s__Frigidibacter_mobilis",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,239555,0,0,0,0,0,0,"bOTU_503"
"504","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Ferribacterium|s__Ferribacterium_limneticum",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,19162,0,0,9536,0,0,0,"bOTU_504"
"505","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax_ferrireducens",NA,NA,NA,NA,NA,NA,0,0,9617,14872,0,0,8876,0,0,0,0,0,0,9628,0,0,180254,0,0,0,"bOTU_505"
"506","k__Bacteria|p__Gemmatimonadota|c__CFGB81127|o__OFGB81127|f__FGB81127|g__GGB135474|s__GGB135474_SGB172897",NA,NA,NA,NA,NA,NA,0,7474,7082,0,0,0,0,0,0,0,0,0,0,8565,0,0,0,0,0,0,"bOTU_506"
"507","k__Bacteria|p__Firmicutes|c__CFGB94245|o__OFGB94245|f__FGB94245|g__GGB43886|s__GGB43886_SGB61243",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,15598,0,0,0,0,0,0,"bOTU_507"
"508","k__Bacteria|p__Spirochaetota|c__CFGB72944|o__OFGB72944|f__FGB72944|g__GGB4164|s__GGB4164_SGB5646",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6323,0,0,0,0,0,0,"bOTU_508"
"509","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB49832|o__OFGB49832|f__FGB49832|g__GGB139029|s__GGB139029_SGB167396",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4780,0,0,0,0,0,0,"bOTU_509"
"510","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_halotolerans",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,40349,0,0,0,0,0,0,"bOTU_510"
"511","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB14678|s__GGB14678_SGB22218",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,18713,0,0,0,0,14203,0,"bOTU_511"
"512","k__Bacteria|p__Actinomycetota|c__Nitriliruptoria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__Nitriliruptor|s__Nitriliruptor_alkaliphilus",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7933,0,0,0,0,0,0,"bOTU_512"
"513","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_cercidiphylli",NA,NA,NA,NA,NA,NA,0,0,17037,0,0,0,0,0,0,0,0,0,0,12205,0,0,0,0,13026,0,"bOTU_513"
"514","k__Bacteria|p__Bacteroidota|c__CFGB87139|o__OFGB87139|f__FGB87139|g__GGB109415|s__GGB109415_SGB197348",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6804,0,0,10365,0,0,0,"bOTU_514"
"515","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Aquibium|s__Aquibium_carbonis",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9403,0,0,0,0,0,0,"bOTU_515"
"516","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Nesterenkonia|s__Nesterenkonia_salmonea",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,0,0,0,0,0,0,"bOTU_516"
"517","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_abyssalis",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6894,0,0,0,0,0,0,"bOTU_517"
"518","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Sulfuricellaceae|g__Sulfuricella|s__Sulfuricella_SGB179671",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,25685,0,0,0,0,0,0,"bOTU_518"
"519","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Dechloromonas|s__Dechloromonas_denitrificans",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9541,0,0,0,0,0,0,"bOTU_519"
"520","k__Bacteria|p__Firmicutes|c__CFGB5517|o__OFGB5517|f__FGB5517|g__GGB16385|s__GGB16385_SGB24783",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7666,0,0,0,0,0,0,"bOTU_520"
"521","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas|s__Cellulomonas_sp_KRMCY2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,21734,0,0,0,4483,0,0,0,0,0,0,"bOTU_521"
"522","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Cypionkella|s__Cypionkella_SGB107225",NA,NA,NA,NA,NA,NA,0,0,1043860,0,161699,0,0,0,0,0,0,0,0,14389,0,0,0,0,977559,0,"bOTU_522"
"523","k__Bacteria|p__Ignavibacteriota|c__CFGB2452|o__OFGB2452|f__FGB2452|g__GGB123004|s__GGB123004_SGB153954",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6420,0,6097,0,0,0,0,9191,0,0,0,0,7259,0,"bOTU_523"
"524","k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae|g__GGB137822|s__GGB137822_SGB173765|t__SGB173765",NA,NA,NA,NA,NA,NA,0,7366,398439,33147,8856,0,1164379,0,0,0,0,0,0,1383133,0,0,0,0,228274,0,"bOTU_524"
