#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/gamaliellysandergl.c/software/miniforge3/envs/metaphlan4/bin/metaphlan --input_type fastq /work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19038-C13-GOWN144_1.clean.corrected.fastq.gz,/work/ebg_lab/eb/AIWIP_GOWN_metagenome/100_denitrificationindex/10_trimnfiltering/01_trimmed/19GWC19038-C13-GOWN144_2.clean.corrected.fastq.gz -t rel_ab_w_read_stats --db_dir /home/gamaliellysandergl.c/database/metaphlan --index mpa_vJan25_CHOCOPhlAnSGB_202503 --mapout /scratch/39035758/19GWC19038-C13-GOWN144.bowtie2.bz2 --tmp_dir /scratch/39035758/tmp --nproc 10 -o 19GWC19038-C13-GOWN144_mpa_vJan25_CHOCOPhlAnSGB_202503.mp4.txt
#104133572 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 37616135
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB12416|o__OFGB12416|f__FGB12416	2|200940|||	0.014095181405089993	0.0030796889386937327	13735
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Azospirillaceae	2|1224|28211|204441|2829815	0.012556343045641419	0.002743619043299594	84145
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB86280|o__OFGB86280|f__FGB86280	2|95818|||	0.011591859848522243	0.0025329552127310523	8001
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	2|976|768503|768507|563798	0.011425694204074743	0.0024967394679150925	19077
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae	2|976|200643|1970189|1471398	0.010211962540284319	0.0022313997075460467	13779
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylocystaceae	2|1224|28211|356|31993	0.00890069886779645	0.0019447891271654428	23074
k__Bacteria|p__Candidatus_Parcubacteria|c__CFGB3846|o__OFGB3846|f__FGB3846	2|221216|||	0.008286608442664389	0.0018108757360304696	4238
k__Bacteria|p__Thermomicrobiota|c__CFGB2607|o__OFGB2607|f__FGB2607	2|3027942|||	0.007885643518019337	0.001723346414485911	13071
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	0.006057821429096853	0.001323625662774204	9009
k__Bacteria|p__Pseudomonadota|c__CFGB26115|o__OFGB26115|f__FGB26115	2|1224|||	0.004789905316030069	0.0010469391695317168	121172
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae	2|1224|28211|356|41294	0.0038904434580425227	0.0008501465021620331	45249
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB3514|o__OFGB3514|f__FGB3514	2|95818|||	0.0033269251855683967	0.0007271993382675747	3779
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB8790|o__OFGB8790|f__FGB8790	2|200940|||	0.0030523906425681813	0.0006669255047308131	9231
k__Bacteria|p__Bacteroidota|c__CFGB4868|o__OFGB4868|f__FGB4868	2|976|||	0.0029765324135812804	0.000650413498021667	12968
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	2|201174|1497346|2843198|2843199	0.002857326625173292	0.0006247336129609647	8689
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae	2|1224|28216|32003|2008793	0.002705610167199489	0.0005909121924588224	25676
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	2|1224|28211|204457|41297	0.0021457041913437867	0.0004689930310545739	16931
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB40977|o__OFGB40977|f__FGB40977	2|200940|||	0.00205539677588319	0.0004488290342822117	7716
