"","Kingdom","Phylum","Class","Order","Family","Genus","C1","C10","C12","C13","C15","C17","C18","C19","C20","C21","C3","C4","C5","C8","C9","E1","E10","E2","E6","E9","OTUs"
"348","k__Bacteria","p__Candidatus_Saccharibacteria","c__CFGB3534","o__OFGB3534","f__FGB3534","g__GGB11502",0,0,0,0,0,0,1082,0,2421,0,0,0,0,0,0,0,3143,0,0,0,"bOTU_348"
"349","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB36043","o__OFGB36043","f__FGB36043","g__GGB139429",0,0,0,0,0,0,7176,0,8106,7556,0,0,0,0,0,0,0,0,15081,0,"bOTU_349"
"350","k__Bacteria","p__Pseudomonadota","c__CFGB2779","o__OFGB2779","f__FGB2779","g__GGB25939",0,0,0,0,0,0,0,202575,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_350"
"351","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Caulobacter",0,0,0,0,0,0,0,13456,0,0,0,0,0,0,0,4512983,18538,0,0,0,"bOTU_351"
"352","k__Bacteria","p__Pseudomonadota","c__CFGB2779","o__OFGB2779","f__FGB2779","g__GGB40048",0,0,0,0,0,0,0,167168,0,0,0,0,0,0,0,0,70253,0,0,0,"bOTU_352"
"353","k__Bacteria","p__Pseudomonadota","c__CFGB2779","o__OFGB2779","f__FGB2779","g__GGB124676",0,0,0,0,0,0,0,374539,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_353"
"354","k__Bacteria","p__Candidatus_Zixiibacteriota","c__CFGB72753","o__OFGB72753","f__FGB72753","g__GGB62353",0,0,0,0,0,0,0,0,134480,0,0,0,0,0,0,0,0,0,12851,0,"bOTU_354"
"355","k__Bacteria","p__Actinomycetota","c__CFGB33775","o__OFGB33775","f__FGB33775","g__GGB60936",0,0,0,0,0,0,0,0,51088,0,0,0,0,0,0,0,4671,0,0,0,"bOTU_355"
"356","k__Bacteria","p__Candidatus_Omnitrophota","c__CFGB3379","o__OFGB3379","f__FGB3379","g__GGB11057",0,0,0,0,0,0,0,0,30213,2453,0,0,0,0,0,0,0,0,0,0,"bOTU_356"
"357","k__Bacteria","p__Candidatus_Omnitrophota","c__CFGB94351","o__OFGB94351","f__FGB94351","g__GGB113315",0,0,0,0,0,0,0,0,18864,0,0,0,0,0,0,0,0,0,0,0,"bOTU_357"
"358","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB34348","o__OFGB34348","f__FGB34348","g__GGB34582",0,0,0,0,0,0,0,0,40041,0,0,0,0,0,0,0,26585,0,10145,0,"bOTU_358"
"359","k__Bacteria","p__Candidatus_Saccharibacteria","c__CFGB11522","o__OFGB11522","f__FGB11522","g__GGB11522",0,0,0,0,0,0,0,0,14686,0,0,0,0,0,0,0,0,0,0,0,"bOTU_359"
"360","k__Bacteria","p__Bacteroidota","c__CFGB11592","o__OFGB11592","f__FGB11592","g__GGB33899",0,0,0,0,0,0,0,0,10524,0,0,0,0,0,0,0,0,0,0,0,"bOTU_360"
"361","k__Bacteria","p__Candidatus_Parcubacteria","c__CFGB3846","o__OFGB3846","f__FGB3846","g__GGB11808",0,0,0,0,0,0,0,0,3981,0,0,0,0,0,0,0,0,0,0,0,"bOTU_361"
"362","k__Bacteria","p__Actinomycetota","c__Actinomycetota_unclassified","o__Candidatus_Hakubellales","f__Candidatus_Hakubellaceae","g__Candidatus_Hakubella",0,0,0,0,0,0,0,0,12353,0,0,0,0,0,0,0,0,0,0,0,"bOTU_362"
"363","k__Bacteria","p__Planctomycetota","c__CFGB73079","o__OFGB73079","f__FGB73079","g__GGB90736",0,0,0,0,0,0,0,0,7377,0,0,0,0,0,0,0,0,0,0,0,"bOTU_363"
"364","k__Bacteria","p__Planctomycetota","c__CFGB34599","o__OFGB34599","f__FGB34599","g__GGB126818",0,0,0,0,0,0,0,0,5158,0,0,0,0,0,0,0,0,0,0,0,"bOTU_364"
"365","k__Bacteria","p__Planctomycetota","c__CFGB8476","o__OFGB8476","f__FGB8476","g__GGB62386",0,0,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,"bOTU_365"
"366","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB11088","o__OFGB11088","f__FGB11088","g__GGB140964",0,0,0,0,0,0,0,0,7665,0,0,0,0,0,0,0,0,0,0,0,"bOTU_366"
"367","k__Bacteria","p__Chloroflexota","c__CFGB31944","o__OFGB31944","f__FGB31944","g__GGB9866",0,0,0,0,0,0,0,0,5991,0,0,0,0,0,0,0,0,0,6676,0,"bOTU_367"
"368","k__Bacteria","p__Candidatus_Methylomirabilota","c__CFGB10892","o__OFGB10892","f__FGB10892","g__GGB90920",0,0,0,0,0,0,0,0,11024,10332,0,0,0,0,0,0,0,0,0,0,"bOTU_368"
"369","k__Bacteria","p__Candidatus_Omnitrophota","c__CFGB94354","o__OFGB94354","f__FGB94354","g__GGB11056",0,0,0,0,0,0,0,0,2328,0,0,0,0,0,0,0,0,0,0,0,"bOTU_369"
"370","k__Bacteria","p__Planctomycetota","c__CFGB36096","o__OFGB36096","f__FGB36096","g__GGB40378",0,0,0,0,0,0,0,0,6335,0,0,0,0,0,0,0,0,0,0,0,"bOTU_370"
"371","k__Bacteria","p__Bacteroidota","c__CFGB37905","o__OFGB37905","f__FGB37905","g__GGB37905",0,0,0,0,0,0,0,0,5393,0,0,0,0,0,0,0,0,0,0,0,"bOTU_371"
"372","k__Bacteria","p__Candidatus_Saccharibacteria","c__CFGB3511","o__OFGB3511","f__FGB3511","g__GGB11245",0,0,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,0,0,0,"bOTU_372"
"373","k__Archaea","p__Candidatus_Bathyarchaeota","c__CFGB18683","o__OFGB18683","f__FGB18683","g__GGB103486",0,0,0,0,0,0,0,0,4736,0,0,0,0,0,0,0,0,0,0,0,"aOTU_373"
"374","k__Bacteria","p__Thermodesulfobacteriota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfobulbaceae","g__GGB139199",0,0,0,0,0,0,0,0,6490,0,0,0,0,0,0,0,0,0,0,7169,"bOTU_374"
"375","k__Bacteria","p__Nitrospirota","c__CFGB5000","o__OFGB5000","f__FGB5000","g__GGB14410",0,0,0,0,0,0,0,0,4470,0,0,0,0,0,0,0,0,0,0,0,"bOTU_375"
"376","k__Bacteria","p__Planctomycetota","c__CFGB91573","o__OFGB91573","f__FGB91573","g__GGB126831",0,0,0,0,0,0,0,0,3131,0,0,0,0,0,0,0,0,0,0,0,"bOTU_376"
"377","k__Bacteria","p__Bacteroidota","c__CFGB54686","o__OFGB54686","f__FGB54686","g__GGB98955",0,0,0,0,0,0,0,0,5388,0,0,0,0,0,0,0,0,0,0,0,"bOTU_377"
"378","k__Bacteria","p__Campylobacterota","c__Epsilonproteobacteria","o__Campylobacterales","f__Sulfurimonadaceae","g__GGB12420",0,0,0,0,0,0,0,0,0,108442,0,0,0,0,0,0,27647,0,0,0,"bOTU_378"
"379","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Sulfuricellaceae","g__Sulfurimicrobium",0,0,0,0,0,0,0,0,0,2286050,0,0,0,0,0,0,0,0,0,0,"bOTU_379"
"380","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Sterolibacteriaceae","g__Sulfurisoma",0,0,0,0,0,0,0,0,0,203183,0,0,0,0,0,0,0,0,0,0,"bOTU_380"
"381","k__Archaea","p__Thermoplasmatota","c__CFGB9271","o__OFGB9271","f__FGB9271","g__GGB103615",0,0,0,0,0,0,0,0,0,5130,0,0,0,0,0,0,4089,0,0,0,"aOTU_381"
"382","k__Bacteria","p__Thermodesulfobacteriota","c__Desulfuromonadia","o__Geobacterales","f__Geobacteraceae","g__GGB72056",0,0,0,0,0,0,0,0,0,6729,0,0,0,0,0,0,0,0,0,0,"bOTU_382"
"383","k__Bacteria","p__Candidatus_Methylomirabilota","c__Candidatus_Methylomirabilia","o__Candidatus_Methylomirabilales","f__Candidatus_Methylomirabilaceae","g__Candidatus_Methylomirabilis",0,0,0,0,0,0,0,0,0,5172,0,0,0,0,0,0,0,0,0,0,"bOTU_383"
"384","k__Bacteria","p__Candidatus_Roizmanbacteria","c__CFGB3972","o__OFGB3972","f__FGB3972","g__GGB12033",0,0,0,0,0,0,0,0,0,3002,0,0,0,0,0,0,0,0,0,0,"bOTU_384"
"385","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Rhodocyclales","f__Zoogloeaceae","g__GGB44549",0,0,0,0,0,0,0,0,0,80843,0,0,0,0,0,0,0,0,0,0,"bOTU_385"
"386","k__Bacteria","p__Elusimicrobiota","c__CFGB3937","o__OFGB3937","f__FGB3937","g__GGB11972",0,0,0,0,0,0,0,0,0,2952,0,0,0,0,0,0,2499,0,2613,0,"bOTU_386"
"387","k__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Propionibacteriales","f__Propionibacteriaceae","g__Tessaracoccus",0,0,0,0,0,0,0,0,0,7692,0,0,0,0,0,0,0,0,0,0,"bOTU_387"
"388","k__Bacteria","p__Candidatus_Omnitrophota","c__CFGB6121","o__OFGB6121","f__FGB6121","g__GGB6121",0,0,0,0,0,0,0,0,0,3882,0,0,0,0,0,0,0,0,0,0,"bOTU_388"
"389","k__Bacteria","p__Gemmatimonadota","c__CFGB24752","o__OFGB24752","f__FGB24752","g__GGB135394",0,0,0,0,0,0,0,0,0,3447,0,0,0,0,0,0,0,0,0,0,"bOTU_389"
"390","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Acidiferrobacterales","f__Acidiferrobacteraceae","g__GGB97246",0,0,0,0,0,0,0,0,0,8941,0,0,0,0,0,0,0,0,0,0,"bOTU_390"
"391","k__Archaea","p__Methanobacteriota","c__Methanomicrobia","o__Methanomicrobiales","f__Methanoregulaceae","g__GGB54138",0,0,0,0,0,0,0,0,0,4275,0,0,0,0,0,0,0,0,0,0,"aOTU_391"
"392","k__Archaea","p__Methanobacteriota","c__Methanomicrobia","o__Methanosarcinales","f__Candidatus_Methanoperedenaceae","g__GGB102940",0,0,0,0,0,0,0,0,0,8331,0,0,0,0,0,0,0,0,0,0,"aOTU_392"
"393","k__Bacteria","p__Actinomycetota","c__Thermoleophilia","o__Gaiellales","f__Gaiellaceae","g__GGB135948",0,0,0,0,0,0,0,0,0,9005,0,0,0,0,0,0,0,0,0,0,"bOTU_393"
"394","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Phreatobacteraceae","g__Phreatobacter",0,0,0,0,0,0,0,0,0,19461,0,0,0,0,0,0,0,0,0,0,"bOTU_394"
"395","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB72811","o__OFGB72811","f__FGB72811","g__GGB139143",0,0,0,0,0,0,0,0,0,6026,0,0,0,0,0,0,11162,0,0,0,"bOTU_395"
"396","k__Bacteria","p__Pseudomonadota","c__CFGB44639","o__OFGB44639","f__FGB44639","g__GGB44639",0,0,0,0,0,0,0,0,0,2522,0,0,0,0,0,0,0,0,0,0,"bOTU_396"
"397","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Methylobacteriaceae","g__Methylobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967459,43398,0,0,0,"bOTU_397"
"398","k__Bacteria","p__Bacteria_unclassified","c__Bacteria_unclassified","o__Bacteria_unclassified","f__Bacteria_unclassified","g__Bacteria_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642877,49311,0,0,0,"bOTU_398"
"399","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184984,0,0,0,0,"bOTU_399"
"400","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Nitrobacteraceae","g__Tardiphaga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129965,0,0,0,0,"bOTU_400"
"401","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB77982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24954,0,0,0,0,"bOTU_401"
"402","k__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Micrococcales","f__Microbacteriaceae","g__Agreia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11719,0,0,0,0,"bOTU_402"
"403","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Aurantimonadaceae","g__Aureimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7892,0,0,0,0,"bOTU_403"
"404","k__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Propionibacteriales","f__Nocardioidaceae","g__Aeromicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488,6161,0,0,0,"bOTU_404"
"405","k__Bacteria","p__Actinomycetota","c__Thermoleophilia","o__Solirubrobacterales","f__Patulibacteraceae","g__Patulibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98965,0,0,0,0,"bOTU_405"
"406","k__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Micrococcales","f__Microbacteriaceae","g__Salinibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14607,5246,0,"bOTU_406"
"407","k__Bacteria","p__Bacteria_unclassified","c__Candidatus_Babeliae","o__Candidatus_Babeliales","f__Candidatus_Babeliaceae","g__Candidatus_Babela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299,0,0,"bOTU_407"
"408","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Xanthobacteraceae","g__Ancylobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9858,0,0,"bOTU_408"
"409","k__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Mycobacteriales","f__Mycobacteriaceae","g__Mycobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7714,0,0,"bOTU_409"
"410","k__Bacteria","p__Candidatus_Roizmanbacteria","c__CFGB3888","o__OFGB3888","f__FGB3888","g__GGB11892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142,0,"bOTU_410"
"411","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Paracoccaceae","g__Paracoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15743,0,"bOTU_411"
"412","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Immundisolibacterales","f__Immundisolibacteraceae","g__GGB37707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7780,0,"bOTU_412"
"413","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Phyllobacteriaceae","g__Mesorhizobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6244,0,"bOTU_413"
"414","k__Bacteria","p__Verrucomicrobiota","c__Opitutia","o__Opitutales","f__Opitutaceae","g__GGB140175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7376,0,"bOTU_414"
"415","k__Bacteria","p__Actinomycetota","c__Thermoleophilia","o__Solirubrobacterales","f__Baekduiaceae","g__Svornostia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7231,0,"bOTU_415"
"416","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB35538","o__OFGB35538","f__FGB35538","g__GGB63067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28289,0,"bOTU_416"
"417","k__Bacteria","p__Spirochaetota","c__CFGB2903","o__OFGB2903","f__FGB2903","g__GGB9221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4845,0,"bOTU_417"
"418","k__Bacteria","p__Bacteroidota","c__CFGB41857","o__OFGB41857","f__FGB41857","g__GGB56419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609,0,"bOTU_418"
"419","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Thiotrichales","f__Piscirickettsiaceae","g__Methylophaga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6736,0,0,4080238,"bOTU_419"
"420","k__Archaea","p__Methanobacteriota","c__Methanomicrobia","o__Methanomicrobiales","f__Methanocalculaceae","g__GGB103003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140257,"aOTU_420"
"421","k__Bacteria","p__Chloroflexota","c__CFGB23707","o__OFGB23707","f__FGB23707","g__GGB61328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3773,"bOTU_421"
"422","k__Bacteria","p__Bacteroidota","c__Cytophagia","o__Cytophagales","f__Cytophagaceae","g__Rhodonellum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4627,"bOTU_422"
"423","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Halopseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8054,"bOTU_423"
"424","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Moraxellales","f__Moraxellaceae","g__Moraxellaceae_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3535739,0,0,0,"bOTU_424"
"425","k__Bacteria","p__Pseudomonadota","c__CFGB8809","o__OFGB8809","f__FGB8809","g__GGB124109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267812,0,0,0,"bOTU_425"
"426","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Methylococcales","f__Methylococcaceae","g__GGB74243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81020,0,0,0,"bOTU_426"
"427","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Methylophilaceae","g__GGB34875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30157,0,0,0,"bOTU_427"
"428","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Methylococcales","f__Methylococcaceae","g__Methylomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80001,0,0,0,"bOTU_428"
"429","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__GGB66403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27940,0,0,0,"bOTU_429"
"430","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Betaproteobacteria_unclassified","f__Betaproteobacteria_unclassified","g__Betaproteobacteria_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21511,0,0,0,"bOTU_430"
"431","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB65441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24626,0,0,0,"bOTU_431"
"432","k__Bacteria","p__Nitrospirota","c__CFGB10821","o__OFGB10821","f__FGB10821","g__GGB73932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18003,0,0,0,"bOTU_432"
"433","k__Bacteria","p__Bacteroidota","c__CFGB4833","o__OFGB4833","f__FGB4833","g__GGB47342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13913,0,0,0,"bOTU_433"
"434","k__Bacteria","p__Candidatus_Saccharibacteria","c__CFGB52877","o__OFGB52877","f__FGB52877","g__GGB54342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9908,0,0,0,"bOTU_434"
"435","k__Archaea","p__Methanobacteriota","c__Methanomicrobia","o__Methanomicrobiales","f__Methanoregulaceae","g__GGB103014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21419,0,0,0,"aOTU_435"
"436","k__Bacteria","p__Bacteroidota","c__CFGB7452","o__OFGB7452","f__FGB7452","g__GGB109391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159734,0,0,0,"bOTU_436"
"437","k__Bacteria","p__Candidatus_Saccharibacteria","c__CFGB1597","o__OFGB1597","f__FGB1597","g__GGB106825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12748,0,0,0,"bOTU_437"
"438","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB26426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29828,0,0,0,"bOTU_438"
"439","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB65312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22519,0,0,0,"bOTU_439"
"440","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Lacisediminimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11323,0,0,0,"bOTU_440"
"441","k__Bacteria","p__Candidatus_Parcubacteria","c__CFGB14508","o__OFGB14508","f__FGB14508","g__GGB40114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,0,0,0,"bOTU_441"
"442","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Moraxellales","f__Moraxellaceae","g__Acinetobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15109,0,0,0,"bOTU_442"
"443","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB14856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13143,0,0,0,"bOTU_443"
"444","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Devosiaceae","g__Devosia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11168,0,0,0,"bOTU_444"
"445","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Rhodocyclales","f__Zoogloeaceae","g__GGB75646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11826,0,0,0,"bOTU_445"
"446","k__Bacteria","p__Lentisphaerota","c__CFGB88027","o__OFGB88027","f__FGB88027","g__GGB113176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134,0,0,0,"bOTU_446"
"447","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Noviherbaspirillum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7885,0,0,0,"bOTU_447"
"448","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB78018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51833,0,0,0,"bOTU_448"
"449","k__Bacteria","p__Bacteroidota","c__CFGB14526","o__OFGB14526","f__FGB14526","g__GGB13952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5693,0,0,0,"bOTU_449"
"450","k__Bacteria","p__Acidobacteriota","c__CFGB8775","o__OFGB8775","f__FGB8775","g__GGB63485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6972,0,0,0,"bOTU_450"
"451","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Paracoccaceae","g__GGB15926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7384,0,0,0,"bOTU_451"
"452","k__Bacteria","p__Acidobacteriota","c__Acidobacteriota_unclassified","o__Acidobacteriota_unclassified","f__Acidobacteriota_unclassified","g__GGB25760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13617,0,0,0,"bOTU_452"
"453","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Rhizobiaceae","g__Agrobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8273,0,0,0,"bOTU_453"
"454","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB2259","o__OFGB2259","f__FGB2259","g__GGB39917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,0,0,0,"bOTU_454"
"455","k__Bacteria","p__Lentisphaerota","c__CFGB36411","o__OFGB36411","f__FGB36411","g__GGB61857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7263,0,0,0,"bOTU_455"
"456","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB134354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913,0,0,0,"bOTU_456"
"457","k__Bacteria","p__Verrucomicrobiota","c__CFGB41492","o__OFGB41492","f__FGB41492","g__GGB139998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8993,0,0,0,"bOTU_457"
"458","k__Bacteria","p__Nitrospirota","c__CFGB6263","o__OFGB6263","f__FGB6263","g__GGB73596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8989,0,0,0,"bOTU_458"
