"","Kingdom","Phylum","Class","Order","Family","Genus","C1","C10","C12","C13","C15","C17","C18","C19","C20","C21","C3","C4","C5","C8","C9","E1","E10","E2","E6","E9","OTUs"
"83","d__Bacteria","p__Nitrospirota","c__Thermodesulfovibrionia","o__UBA6902","f__BMS3Bbin08","g__JAUXYI01",0,0,0.0007568763191816,0,0,0,0.262959573104631,0,0.008312347015559,0,0,0.0396369133939675,0,0,0,0,0,0,0,0,"aOTU_83"
"84","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Cypionkella",0,0,1.08607455124776,0.0009825446802112,0.101215080394403,0,0.016636231220286,0,0,0,0,0.038440950472473,0.0596643591020646,0.0258418211271658,0,0,0.0150568927487633,0,0.71681857581121,0,"aOTU_84"
"85","d__Bacteria","p__Patescibacteria","c__Microgenomatia","o__Daviesbacterales","f__UBA10151","g__UBA9644",0,0,0,0,0,0,0,0,0,0,0,0.0307472559461221,0,0,0,0,0,0,0,0,"aOTU_85"
"86","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__AVCC01",0,0,0,0,0,0,0,0,0,0,0,0.0183622842695573,0,0,0,0,0,0,0,0,"aOTU_86"
"87","d__Bacteria","p__Patescibacteria","c__Microgenomatia","o__Levybacterales","f__UBA12049","g__2-01-FULL-42-15",0,0,0,0,0,0,0,0,0,0,0,0.017301430129989,0,0,0,0,0,0,0,0,"aOTU_87"
"88","d__Bacteria","p__Omnitrophota","c__Koll11","o__Gygaellales","f__UBA12090","g__UBA12090",0,0,0,0,0,0,0,0,0,0.0017958186037008,0,0.0168936017697304,0,0,0,0,0,0,0,0,"aOTU_88"
"89","d__Bacteria","p__Nitrospirota","c__Nitrospiria","o__","f__","g__",0,0,0,0,0,0,0,0,0,0,0,0.0148119257222754,0,0,0,0,0,0,0,0,"aOTU_89"
"90","d__Bacteria","p__Nitrospirota","c__9FT-COMBO-42-15","o__HDB-SIOI813","f__HDB-SIOI813","g__RBG-16-43-11",0,0,0,0,0,0,0,0,0,0.0100485605349939,0,0.0116568854628515,0.0015357560946453,0,0,0,0,0,0,0,"aOTU_90"
"91","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Xanthomonadales","f__Xanthomonadaceae","g__Arenimonas",0,0,0,0,0,0,0,0,0,0,0,0.0098704471240501,0,0,0,0,0,0,0,0,"aOTU_91"
"92","d__Bacteria","p__Patescibacteria","c__Paceibacteria","o__UBA9973","f__UBA9973","g__UBA9973",0,0,0,0.0082866084426643,0,0,0,0,0.0092970475213755,0.0025812912910338,0,0.0090122561573709,0,0,0,0,0,0,0,0,"aOTU_92"
"93","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Afipia",0,0,0,0,0,0,1.95950897765442e-05,0,0,0,0,0.0087270265066379,0.0044710697312,0,0,0,0.0062432380127865,0,0,0,"aOTU_93"
"94","d__Bacteria","p__Omnitrophota","c__Koll11","o__Pluralincolimonadales","f__Pluralincolimonadaceae","g__Pluralincolimonas",0,0,0,0,0,0,0,0,0.0297330394541017,0.103417403270267,0,0.0077837670476349,0,0,0,0,0,0,0,0,"aOTU_94"
"95","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Methylomirabilales","f__CSP1-5","g__CSP1-5",0,0,0,0,0,0,0,0,0,0,0,0.0080139523798054,0,0,0,0,0,0,0,0,"aOTU_95"
"96","d__Bacteria","p__Planctomycetota","c__Brocadiia","o__Brocadiales","f__Brocadiaceae","g__XYD2-FULL-41-16",0,0,0,0,0,0,0,0,0,0.0080088653307905,0,0.006295068431967,0,0,0,0,0,0,0,0,"aOTU_96"
"97","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Rokubacteriales","f__CSP1-6","g__CSP1-6",0,0,0,0,0,0,0,0,0,0,0,0.0054218653784072,0,0,0,0,0,0,0,0,"aOTU_97"
"98","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Rokubacteriales","f__CSP1-6","g__CAMLFJ01",0,0,0,0,0,0,0,0,0,0,0,0.0048088718307793,0,0,0,0,0,0,0,0,"aOTU_98"
"99","d__Archaea","p__Thermoproteota","c__Nitrososphaeria","o__Nitrososphaerales","f__Nitrosopumilaceae","g__CSP1-1",0,0,0,0,0,0,0,0,0,0,0,0.0042834487899553,0,0,0,0,0,0,0,0,"aOTU_99"
"100","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__SCGC-AAA011-G17","f__GW2011-AR18","g__GW2011-AR18",0,0,0,0,0,0,0,0,0,0,0,0.0038130700676938,0,0,0,0,0,0,0,0,"aOTU_100"
"101","d__Archaea","p__Thermoproteota","c__Nitrososphaeria","o__Nitrososphaerales","f__Nitrosopumilaceae","g__Nitrosarchaeum",0,0,0,0,0,0,0,0,0,0.037417638419968,0,0.0042609306596343,0,0,0,0,0,0,0,0,"aOTU_101"
"102","d__Bacteria","p__Omnitrophota","c__Koll11","o__Gygaellales","f__UBA12090","g__GWF2-43-52",0,0,0,0,0,0,0,0,0,0,0,0.0029673891734153,0,0,0,0,0,0,0,0,"aOTU_102"
"103","d__Bacteria","p__Patescibacteria","c__Paceibacteria","o__UBA6257","f__JACOXY01","g__",0,0,0,0,0,0,0,0,0,0,0,0.00219426669906,0,0,0,0,0,0,0,0,"aOTU_103"
"104","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Aestuariivirgaceae","g__Aestuariivirga",0,0,0.245531999997243,0.0018531081652514,0.0187769288892166,0,0.0353168834739248,0,0,0.0017704807750772,0,0.0012885374572587,0,0,0,0,0.0032569775417621,0,0,0,"aOTU_104"
"105","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__SG8-39","g__2-12-FULL-64-23",0,0,0.000221444163254,0.0005418444927635,0,0,0,0,0,0.0003304475149667,0,0.0009507655024433,0,0,0,0,0,0,0,0,"aOTU_105"
"106","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Acidiferrobacterales","f__UBA6901","g__",0,0,0,0,0,0,0,0,0,0,0,0.0008181587349973,0,0,0,0,0,0,0,0,"aOTU_106"
"107","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Rokubacteriales","f__CSP1-6","g__UBA12499",0,0,0.0068383279667549,0,0,0,0,0,0,0,0,0.0007856325467558,0,0,0,0,0,0,0,0,"aOTU_107"
"108","d__Bacteria","p__Acidobacteriota","c__Terriglobia","o__Acidoferrales","f__2-02-FULL-67-57","g__2-02-FULL-67-57",0,0,0,0,0,0,0,0,0,0,0,0.000745600315074,0,0,0,0,0,0,0,0,"aOTU_108"
"109","d__Bacteria","p__Cyanobacteriota","c__Vampirovibrionia","o__2-02-FULL-35-15","f__2-02-FULL-35-15","g__SSGW-16",0,0,0,0,0,0,0,0,0,0,0,0.0007230821847529,0,0,0,0,0,0,0,0,"aOTU_109"
"110","d__Bacteria","p__Desulfobacterota_B","c__Binatia","o__UBA9968","f__UBA9968","g__JACPFE01",0,0,0,0,0,0,0,0,0,0,0,0.000615495562108,0,0,0,0,0,0,0,0,"aOTU_110"
"111","d__Archaea","p__Nanoarchaeota","c__Nanoarchaeia","o__SCGC-AAA011-G17","f__GW2011-AR17","g__GW2011-AR17",0,0,0,0,0,0,0,0,0,0,0,0.0005229210263438,0,0,0,0,0,0,0,0,"aOTU_111"
"112","d__Bacteria","p__Methylomirabilota","c__Methylomirabilia","o__Methylomirabilales","f__2-02-FULL-66-22","g__2-02-FULL-66-22",0,0,0,0,0,0,0,0,0.0023288704630544,0.0030373722062594,0,0.0005179169973836,0,0,0,0,0,0,0,0,"aOTU_112"
"113","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Steroidobacterales","f__Steroidobacteraceae","g__SCUD01",0,0,0,0,0,0,0,0,0,0,0,0.0004078283602585,0,0,0,0,0,0,0,0,"aOTU_113"
"114","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Aquabacterium_A",0,0,0,0,0,0,0,0,0,0,0,0.0003427759837756,0,0,0,0,0.0598312635306745,0,0,0,"aOTU_114"
"115","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Rhizobium_E",0,0,0,0,0,0,0,0,0,0,0,0.0001476188543267,0,0,0,0,0,0,0,0,"aOTU_115"
"116","d__Bacteria","p__Patescibacteria","c__Gracilibacteria","o__UBA1369","f__2-02-FULL-48-14","g__CALRGE01",0,0,0,0,0,0,0,0,0,0,0,0.0001251007240057,0,0,0,0,0,0,0,0,"aOTU_116"
"117","d__Bacteria","p__Acidobacteriota","c__Polarisedimenticolia","o__Gp22-AA2","f__Gp22-AA2","g__Gp22-AA3",0,0,0,0,0,0,0,0,0,0,0,0.0001200966950454,0,0,0,0,0,0,0,0,"aOTU_117"
"118","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",0,0,0,0,0.0041332645887003,0,0,0,0,0,0,0.0001050846081647,0,0,0,0.0012442949208728,0.003558394486501,0,0,0,"aOTU_118"
"119","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Caulobacter",0,0,0,0.0085575306890461,0,0,0,0.0005164372692953,0,0,0,3.50282027215974e-05,0,0,0,9.06700842438304,0.0410289861537664,0,0,0,"aOTU_119"
"120","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Rhodoferax_C",0,0,0.0024788525737391,0,0,0,0,0,0,0,0,3.00241737613692e-05,0,0,0,0,0.0011386862356803,0,0,0,"aOTU_120"
"121","d__Bacteria","p__Nitrospirota","c__Nitrospiria","o__Nitrospirales","f__Nitrospiraceae","g__VGXG01",0,0,0,0,0,0,0,0,0,0,0,2.25181303210269e-05,0,0,0,0,0,0,0,0,"aOTU_121"
"122","d__Bacteria","p__Chloroflexota","c__Dehalococcoidia","o__UBA3495","f__UBA3495","g__SHYG01",0,0,0,0,0,0,0,0,0,0,0,2.00161158409128e-05,0,0,0,0,0,0,0,0,"aOTU_122"
"123","d__Bacteria","p__Desulfobacterota_B","c__Binatia","o__UBA9968","f__UBA9968","g__",0,0,0,0,0,0,0,0,0,0,0,1.50120868806846e-05,0,0,0,0,0,0,0,0,"aOTU_123"
"124","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Methylophilaceae","g__Methylophilus",0,0,0.0401805476519287,0.0217207395665828,0.0274220251813193,0,0.0058458684500023,0,0,0,0,0,7.45512836012881,0,0,0,0,0,0.504996561539115,0,"aOTU_124"
"125","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Gallionellaceae","g__Nitrotoga",0,0,2.44156071561979,0.379175551442718,4.73605356392107,0,10.5534450714921,0,0,0.0002628799719703,0,0,5.37712355852448,0,0,0,0.026030702255369,0,9.42888092949893,0,"aOTU_125"
"126","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Sediminibacterium",0,0,4.27112578215105,21.6207042363288,0.0164573449318611,0,5.34128182486316,0,0,0.0227417569325808,0,0,2.37689017733287,1.35014152410772,0.0021125596423942,0,0,0.146903019052402,0.307176419393931,0,"aOTU_126"
"127","d__Archaea","p__Methanobacteriota","c__Methanobacteria","o__Methanobacteriales","f__Methanobacteriaceae","g__UBA349",0,0,0.0012923084751093,0.0060578214290968,0,0.02108,0.0452319989008562,0.472208106017804,0.0021138032698963,3.09684959172489,0,0,1.1567061293771,3.95121104562414,0,0.0041975063954764,0.0284001743487332,0.240121859157004,4.61656995448524,13.7315075465816,"aOTU_127"
"128","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__UBA6024",0,0,0,0.0102119625402843,0,0,0.0546180469038209,0,0,0.0423363444015331,0,0,0.722702396330669,0.0088999368150739,0,0,0,0,0,0,"aOTU_128"
"129","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Methylocystis",0,0.0041448096192298,0.01138289101861,0.0025538937092256,0.0328424179600064,0,0.0619988640529859,0,0,0,0,0,0.468269410314111,0,0.0060625135956103,0.0008337730671833,0.0078340496655753,0,0,0,"aOTU_129"
"130","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Bosea",0,0,0.0038273483738532,0,0.0006504471334424,0,0.0367407933310204,0,0,0,0,0,0.437587163933932,0,0.039570549940309,0,0,0,0,0,"aOTU_130"
"131","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Sulfuricellaceae","g__Sulfurimicrobium",0,0.35726668159272,0.19708200015932,0.290471995680701,0.108459478362108,0,0.257165958227366,0.0082703739840006,0.501278613812805,0.119286274188684,0,0,0.321348743926367,0,0,0,0,0.197476189545852,2.9559865587769,0,"aOTU_131"
"132","d__Bacteria","p__Actinomycetota","c__Coriobacteriia","o__Anaerosomatales","f__Anaerosomataceae","g__WSXY01",0,0,0,0.0004479247806845,0,0,0.00425213448151,0,0,0.0015899487461337,0,0,0.311641074667554,0.215736647417884,0,0,0,0,0.388887738862541,0,"aOTU_132"
"133","d__Bacteria","p__Nitrospirota","c__Nitrospiria","o__Nitrospirales","f__Nitrospiraceae","g__Palsa-1315",0,0,0.453854770294279,0.501711877332893,0.852467753443523,0,0.0001698241113967,0,0,0.0062489419843064,0,0,0.237201520844528,0,0,0,0.0065614003433443,0,0,0,"aOTU_133"
"134","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__UBA932","g__Bact-08",0,0,0,0,0,0,8.49120556983583e-05,0,0.0007911400319742,0,0,0,0.106084583075995,0.101031646920622,0,0,0.0494993604804572,0,0.0114765673313545,0,"aOTU_134"
"135","d__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Mycobacteriales","f__Mycobacteriaceae","g__Nocardia",0,0,0,0,0,0,0,0,0,0,0,0,0.0282776374491129,0,0,0,0,0,0,0,"aOTU_135"
"136","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Nitrosomonadaceae","g__Nitrosospira",0,0,0.0013253598427591,0,0,0,0,0,0,0,0,0,0.0278878277981785,0,0,0,0,0,0.0019273273394138,0,"aOTU_136"
"137","d__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Propionibacteriales","f__Nocardioidaceae","g__Nocardioides",0,0,0.0041115901356419,0.0011884455874614,0,0.00376,0,0,0,0.0044383429805751,0,0,0.0258072774925885,0,0.0032309735707206,0,0,0,0,0,"aOTU_137"
"138","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Eubacteriales","f__Eubacteriaceae","g__Acetobacterium",0,0,0,0,0,0,0,0,3.68686616842388e-05,0.0026456916054522,0,0,0.0258260634998625,0.0158183268717803,0,0,0,0,0.0018813290735567,0,"aOTU_138"
"139","d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae","g__UBA2270",0,0.008970110369975,0.0023863087443195,0.0030523906425681,0.000220257230372,8e-05,0.0440236350313026,0,0.144875406088216,0,0,0,0.0172690371865783,0.0031663891499689,0,0,0.0045966084072684,0,3.99099813865483,0,"aOTU_139"
"140","d__Bacteria","p__Bacteroidota","c__Ignavibacteria","o__Ignavibacteriales","f__Melioribacteraceae","g__XYB12-FULL-38-5",0,0,0.0132403778805319,0,0,0,0,0,0,0,0,0,0.0122156012298858,0,0,0,0,0,0,0,"aOTU_140"
"141","d__Bacteria","p__Spirochaetota","c__Leptospirae","o__Leptospirales","f__Leptospiraceae","g__GCA-2786225",0,0,0,0,0,0,0,0,0,0,0,0,0.0118304880807699,0,0,0,0,0,0,0,"aOTU_141"
"142","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Aquabacterium",0,0,0,0,0,0,0.002521234884582,0,0,0,0,0,0.0108113471861581,0,0,0,0.0141107784499995,0,0.266877338676497,0,"aOTU_142"
"143","d__Bacteria","p__Campylobacterota","c__Campylobacteria","o__Campylobacterales","f__Sulfurimonadaceae","g__Sulfurimonas",0,0,0,0,0,0,0,0,0,0.351716510610537,0,0,0.0089891044805849,0,0,0,0.102956213809431,0,0.0017341346228138,0,"aOTU_143"
"144","d__Bacteria","p__Bacillota_I","c__Bacilli_A","o__Erysipelotrichales","f__Erysipelotrichaceae","g__UBA2212",0,0,0,0,0,0,0.0001632924148045,0,0,0.171622614953683,0,0,0.0080404111132505,0.0711586378863987,0,0,0,0,0.0077231088374125,0,"aOTU_144"
"145","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__UBA5335","f__UBA5335","g__Macondimonas",0,0,0.0386403539194454,0,0,0,0.008968019421065,0,0,0,0,0,0.0066173710622488,0,0,0,0.0035890943605022,0,0,0,"aOTU_145"
"146","d__Bacteria","p__Krumholzibacteriota","c__Krumholzibacteria","o__LZORAL124-64-63","f__LZORAL124-64-63","g__PNOJ01",0,0,0.0002809366250237,0,0,0,0,0,0,0.0078473366733147,0,0,0.0059457713022051,0,0,0,0.456278272791441,0,0.24167948863996,0,"aOTU_146"
"147","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__UBA6184","f__UBA6184","g__UBA6184",0,0.0003269892450138,0,0,3.7856711470195e-05,0,0,0,0,0,0,0,0.0058565377676538,0,0,0.0116314525212027,0,0.0064791250454241,0,0,"aOTU_147"
"148","d__Bacteria","p__Bacillota_I","c__Bacilli_A","o__Erysipelotrichales","f__Erysipelotrichaceae","g__UBA2227",0,0,0,0,0,0,0,0,0,0.524670417309821,0,0,0.0049031478985009,1.17026338263336,0,0,0,0,0.0029530886680279,0,"aOTU_148"
"149","d__Bacteria","p__Caldisericota","c__Caldisericia","o__Cryosericales","f__Cryosericaceae","g__Cryosericum",0,0,0,0,0,0,0,0,0,0,0,0,0.0045180347493849,0,0,0,4.74452598200143e-05,0,0,0,"aOTU_149"
"150","d__Bacteria","p__Bacillota_I","c__Bacilli_A","o__Izemoplasmatales","f__UBA5603","g__UBA12489",0,0,0,0,0,0,0.0088177903994448,0,0.0001305765101316,0,0,0,0.0042597271493681,0,0,0,0.0006502791492978,0,0,0,"aOTU_150"
"151","d__Bacteria","p__Chloroflexota","c__Anaerolineae","o__Anaerolineales","f__Villigracilaceae","g__Villigracilis",0,0.0019972856587333,0.0192193702883906,0.147042146149563,0.0573357102812225,0,0,0.000125420479686,0.140564845059634,0,0,0,0.0042503341457311,0,0,0,0,0,0,0,"aOTU_151"
"152","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Halomonadaceae","g__Halomonas",0,0,0,0,0,0,0,0,0,0,0,0,0.0038135594766118,0,0,0,0,0,0,0,"aOTU_152"
"153","d__Bacteria","p__Actinomycetota","c__Thermoleophilia","o__UBA2241","f__UBA2241","g__CAIXSE01",0,0,0.0058699228946142,0,0,0,0,0,0,0,0,0,0.0036069133965983,0,0,0,0,0,0,0,"aOTU_153"
"154","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingosinicella",0,0,0.0008725561059561,0,0.0006710962487898,0,0,0,0,0,0,0,0.0035975203929613,0,0,0,0,0,0,0,"aOTU_154"
"155","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Tabrizicola",0,0,0,0,0,0,0.0447029314768895,0,0,0,0,0,0.0026629165310823,0,0,0,0,0,0.0001057960114714,0,"aOTU_155"
"156","d__Bacteria","p__Desulfobacterota","c__Syntrophia","o__Syntrophales","f__UBA8958","g__UBA8958",0,0,0,0,0,0,0,0,0,0,0,0,0.002216748858326,0,0,0,0.0003153714329212,0,0,0,"aOTU_156"
"157","d__Bacteria","p__Desulfobacterota","c__Desulfobaccia","o__Desulfobaccales","f__0-14-0-80-60-11","g__0-14-0-80-60-11",0,0,0.0444871408567048,0.0836463404962234,0.0003510349609054,0,0.0298694485160455,0.0021837918815915,0.0047959984074247,0,0,0,0.0020993363128638,0.0003268530735451,0,0,0.0066339636818925,0,0.0802117760016676,0,"aOTU_157"
"158","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Sulfuricellaceae","g__Sulfuricella",0,0,0.0005056859250427,0,0,0,0,0,0,9.71283430573065e-05,0,0,0.0016437756364706,0.0028463455154559,0,0,0,0,4.13984392714192e-05,0,"aOTU_158"
"159","d__Bacteria","p__Bacillota_B","c__Desulfitobacteriia","o__Desulfitobacteriales","f__Desulfitobacteriaceae","g__Desulfosporosinus",0,0,0.0193019987075153,0,0.0003820086339265,0,0,0,0,0,0,0,0.0015874176146487,0,0,0,0,0,0,0,"aOTU_159"
"160","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Hylemonella",0,0,0.12875821295354,0,0.0128781649383154,0,0.0228152161964896,0,0.0070449867701632,0,0,0,0.0013713785309983,0,0,0,0.0007340060783919,0,0.0546137410521733,0,"aOTU_160"
"161","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Daejeonella",0,0,0.0077802919447758,0,0,0,0.232123433492943,0,0,0,0,0,0.0013056275055395,0,0,0,0,0,0.0148160414325823,0,"aOTU_161"
"162","d__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Actinomycetales","f__Microbacteriaceae","g__Pseudolysinimonas",0,0,0,0,0,0,0,0,0,0,0,0,0.0012633589891731,0,0,0,0,0,0,0,"aOTU_162"
"163","d__Bacteria","p__Bacillota","c__Bacilli","o__Bacillales_H","f__Salisediminibacteriaceae","g__Alkalicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0.0011036779273445,0,0,0,6.41906456388429e-05,0,0,0,"aOTU_163"
"164","d__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Propionibacteriales","f__Nocardioidaceae","g__Marmoricola",0,0,0,0,0,0,0,0,0,0,0,0,0.0010097478909748,0,0,0,0,0,0,0,"aOTU_164"
"165","d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae","g__Desulforhopalus",0,0,0,0,0,0,0,0,0,0,0,0,0.0007091717745916,0,0,0,0.0001479175747329,0,0,0,"aOTU_165"
"166","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Herminiimonas",0,0,0,0,0,0,0.0220510076952044,0,0,0,0,0,0.0005870627273109,0.0109563874027957,0,0.0040511187577266,0,0,0,0,"aOTU_166"
"167","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Rhodocyclaceae","g__Sulfuritalea",0,0,0.0003305136764985,7.58582289869016e-05,0.0003579179993545,0,0,0,0,0.0021336563186827,0,0,0.0005823662254924,0,0,0,0,0,0,0,"aOTU_167"
"168","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Ramlibacter",0,0,0,0,0,0,0,0,0,0,0,0,0.0004508641745747,0,0,0,0.0001451266770965,0,0,0,"aOTU_168"
"169","d__Bacteria","p__Planctomycetota","c__Phycisphaerae","o__Sedimentisphaerales","f__UBA12454","g__GWC2-45-44",0,0,0.0011006105427401,0,0,0,0,0,0,0,0,0,0.0003616306400235,0,0,0,0,0,0,0,"aOTU_169"
"170","d__Bacteria","p__Chloroflexota","c__Limnocylindria","o__Limnocylindrales","f__CSP1-4","g__CAIXZV01",0,0,0.164711490683052,0.0078856435180193,0.103238693698446,0,0.0004441553682683,0.0003983944648849,0.0042967352804506,0.007158992329039,0,0,0.0003287551272941,0,0.0006923514794401,0,0.0006419064563884,0,0.0120883442672544,0,"aOTU_170"
"171","d__Archaea","p__Halobacteriota","c__Methanomicrobia","o__Methanomicrobiales","f__Methanospirillaceae","g__Methanoregula",0,0,0,0,0,0,0.0003069897398325,0,0,0.69832744875341,0,0,0.0001972530763764,0.0271560428603787,0,0,0.016996566606111,0,0.0078657034615696,1.12758007864872,"aOTU_171"
"172","d__Bacteria","p__Myxococcota","c__Myxococcia","o__Myxococcales","f__Myxococcaceae","g__JAEUJQ01",0,0.0006363033957026,0.203269216183373,0.0147381702031694,0.0008500552484671,0,0.339955212533266,0,0,0,0,0,0,1.23712526449044,0,0,0,0,0.0920701289396363,0,"aOTU_172"
"173","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Frigidibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268428086648979,0,0,0,0,0,0,"aOTU_173"
"174","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Limnobacter",0,0,0.0035001398341196,0,0.0662010638036972,0,0.396108208136249,0,0,0,0,0,0,0.0165605557262891,0.0180366436695172,0,0,0,0,0,"aOTU_174"
"175","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Erythrobacter",0,0.745897818065283,0.0078893614580203,0,0.02808623839166,0,0,0.0013279815496165,0,0.0021948894045232,0,0,0,0.0114126198179525,0,0,0,0,0,0,"aOTU_175"
"176","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Xanthomonadales","f__Xanthomonadaceae","g__Alcalisalibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091382671812006,0,0,0,0,0,0.0001825249483389,"aOTU_176"
"177","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Xanthomonadales","f__Xanthomonadaceae","g__UBA11164",0,0.0005832781127274,0.0005552629765175,0,0.0002615554610668,0,0,0,0,0.0030669330063203,0,0,0,0.0079602342286315,0,0,0,0,0,0,"aOTU_177"
"178","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales","f__Rhodocyclaceae","g__Azonexus",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059786874702639,0,0,0.002634607368829,0,0,0,"aOTU_178"
"179","d__Bacteria","p__Gemmatimonadota","c__Gemmatimonadetes","o__Gemmatimonadales","f__GWC2-71-9","g__Palsa-1233",0,0.0014140075460059,0.0005056859250427,0,0,0,0,0,0,0,0,0,0,0.004521467517375,0,0,0,0,0,0,"aOTU_179"
"180","d__Bacteria","p__Bacillota_H","c__UBA994","o__UBA994","f__UBA994","g__WSXW01",0,0,0,0,0,0,0,0,0,0,0,0,0,0.003527289418675,0,0,0,0,0,0,"aOTU_180"
"181","d__Bacteria","p__Spirochaetota","c__GWE2-31-10","o__GWE2-31-10","f__GWE2-31-10","g__GWE2-31-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031391513938401,0,0,0,0,0,0,"aOTU_181"
"182","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__Geobacterales","f__Pseudopelobacteraceae","g__JACRCG01",0,0,0,0,0,0,0,0,0,0.004398224751921,0,0,0,0.0020292128315929,0,0,0,0,0,0,"aOTU_182"
"183","d__Bacteria","p__Desulfobacterota","c__Desulfovibrionia","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Humidesulfovibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015729804164361,0,0,0,0,0.000206992196357,0,"aOTU_183"
